source,target,type,subtype
MIMAT0001413,RPS6KA5,mir_regulates_mrna,
MIMAT0002176,RPS6KA5,mir_regulates_mrna,
MIMAT0022705,RPS6KA5,mir_regulates_mrna,
MIMAT0018985,RPS6KA5,mir_regulates_mrna,
MIMAT0021026,RPS6KA5,mir_regulates_mrna,
MIMAT0027650,RPS6KA5,mir_regulates_mrna,
MIMAT0004589,ANGPT4,mir_regulates_mrna,
MIMAT0004609,ANGPT4,mir_regulates_mrna,
MIMAT0002175,ANGPT4,mir_regulates_mrna,
MIMAT0026720,ANGPT4,mir_regulates_mrna,
MIMAT0004952,ANGPT4,mir_regulates_mrna,
MIMAT0005914,ANGPT4,mir_regulates_mrna,
MIMAT0015039,ANGPT4,mir_regulates_mrna,
MIMAT0018118,ANGPT4,mir_regulates_mrna,
MIMAT0018181,ANGPT4,mir_regulates_mrna,
MIMAT0019006,ANGPT4,mir_regulates_mrna,
MIMAT0019007,ANGPT4,mir_regulates_mrna,
MIMAT0019060,ANGPT4,mir_regulates_mrna,
MIMAT0019799,ANGPT4,mir_regulates_mrna,
MIMAT0019972,ANGPT4,mir_regulates_mrna,
MIMAT0027345,ANGPT4,mir_regulates_mrna,
MIMAT0027452,ANGPT4,mir_regulates_mrna,
MIMAT0027458,ANGPT4,mir_regulates_mrna,
MIMAT0027476,ANGPT4,mir_regulates_mrna,
MIMAT0027498,ANGPT4,mir_regulates_mrna,
MIMAT0027516,ANGPT4,mir_regulates_mrna,
MIMAT0027666,ANGPT4,mir_regulates_mrna,
MIMAT0027668,ANGPT4,mir_regulates_mrna,
MIMAT0028109,ANGPT4,mir_regulates_mrna,
MIMAT0030018,ANGPT4,mir_regulates_mrna,
MIMAT0019069,TRADD,mir_regulates_mrna,
MIMAT0022294,TRADD,mir_regulates_mrna,
MIMAT0022694,EPHA2,mir_regulates_mrna,
MIMAT0026477,EPHA2,mir_regulates_mrna,
MIMAT0026621,EPHA2,mir_regulates_mrna,
MIMAT0005798,EPHA2,mir_regulates_mrna,
MIMAT0005827,EPHA2,mir_regulates_mrna,
MIMAT0018098,EPHA2,mir_regulates_mrna,
MIMAT0018959,EPHA2,mir_regulates_mrna,
MIMAT0019043,EPHA2,mir_regulates_mrna,
MIMAT0019065,EPHA2,mir_regulates_mrna,
MIMAT0021020,EPHA2,mir_regulates_mrna,
MIMAT0021117,EPHA2,mir_regulates_mrna,
MIMAT0027414,EPHA2,mir_regulates_mrna,
MIMAT0000253,TGFB3,mir_regulates_mrna,
MIMAT0000259,MAP3K3,mir_regulates_mrna,
MIMAT0000426,MAP3K3,mir_regulates_mrna,
MIMAT0000457,MAP3K3,mir_regulates_mrna,
MIMAT0027508,MAP3K3,mir_regulates_mrna,
MIMAT0000100,MAP2K6,mir_regulates_mrna,
MIMAT0000437,MAP2K6,mir_regulates_mrna,
MIMAT0026623,MAP2K6,mir_regulates_mrna,
MIMAT0004972,MAP2K6,mir_regulates_mrna,
MIMAT0022940,MAP2K6,mir_regulates_mrna,
MIMAT0005576,MAP2K6,mir_regulates_mrna,
MIMAT0005892,MAP2K6,mir_regulates_mrna,
MIMAT0022289,MAP2K6,mir_regulates_mrna,
MIMAT0027508,MAP2K6,mir_regulates_mrna,
MIMAT0027568,MAP2K6,mir_regulates_mrna,
MIMAT0030982,MAP2K6,mir_regulates_mrna,
MIMAT0004808,MAP2K6,mir_regulates_mrna,
MIMAT0015040,MAP2K6,mir_regulates_mrna,
MIMAT0027439,MAP2K6,mir_regulates_mrna,
MIMAT0003879,RPS6KA6,mir_regulates_mrna,
MIMAT0009206,RPS6KA6,mir_regulates_mrna,
MIMAT0000062,EGFR,mir_regulates_mrna,
MIMAT0000252,EGFR,mir_regulates_mrna,
MIMAT0004553,EGFR,mir_regulates_mrna,
MIMAT0000682,EGFR,mir_regulates_mrna,
MIMAT0000646,EGFR,mir_regulates_mrna,
MIMAT0004501,EGFR,mir_regulates_mrna,
MIMAT0028109,PDGFRA,mir_regulates_mrna,
MIMAT0000242,PDGFRA,mir_regulates_mrna,
MIMAT0000255,PDGFRA,mir_regulates_mrna,
MIMAT0004761,PDGFRA,mir_regulates_mrna,
MIMAT0025478,PDGFRA,mir_regulates_mrna,
MIMAT0027460,PDGFRA,mir_regulates_mrna,
MIMAT0027470,PDGFRA,mir_regulates_mrna,
MIMAT0027671,PDGFRA,mir_regulates_mrna,
MIMAT0019833,RAPGEF2,mir_regulates_mrna,
MIMAT0000764,RAPGEF2,mir_regulates_mrna,
MIMAT0003283,RAPGEF2,mir_regulates_mrna,
MIMAT0027397,RAPGEF2,mir_regulates_mrna,
MIMAT0000062,STK4,mir_regulates_mrna,
MIMAT0000066,STK4,mir_regulates_mrna,
MIMAT0000072,STK4,mir_regulates_mrna,
MIMAT0004513,STK4,mir_regulates_mrna,
MIMAT0000415,STK4,mir_regulates_mrna,
MIMAT0004589,STK4,mir_regulates_mrna,
MIMAT0004602,STK4,mir_regulates_mrna,
MIMAT0004609,STK4,mir_regulates_mrna,
MIMAT0004763,STK4,mir_regulates_mrna,
MIMAT0002811,STK4,mir_regulates_mrna,
MIMAT0002844,STK4,mir_regulates_mrna,
MIMAT0002863,STK4,mir_regulates_mrna,
MIMAT0002864,STK4,mir_regulates_mrna,
MIMAT0004773,STK4,mir_regulates_mrna,
MIMAT0002872,STK4,mir_regulates_mrna,
MIMAT0004778,STK4,mir_regulates_mrna,
MIMAT0004780,STK4,mir_regulates_mrna,
MIMAT0003322,STK4,mir_regulates_mrna,
MIMAT0005459,STK4,mir_regulates_mrna,
MIMAT0026720,STK4,mir_regulates_mrna,
MIMAT0022943,STK4,mir_regulates_mrna,
MIMAT0026736,STK4,mir_regulates_mrna,
MIMAT0005876,STK4,mir_regulates_mrna,
MIMAT0005929,STK4,mir_regulates_mrna,
MIMAT0005930,STK4,mir_regulates_mrna,
MIMAT0005788,STK4,mir_regulates_mrna,
MIMAT0019199,STK4,mir_regulates_mrna,
MIMAT0014984,STK4,mir_regulates_mrna,
MIMAT0019209,STK4,mir_regulates_mrna,
MIMAT0015039,STK4,mir_regulates_mrna,
MIMAT0015065,STK4,mir_regulates_mrna,
MIMAT0019216,STK4,mir_regulates_mrna,
MIMAT0016886,STK4,mir_regulates_mrna,
MIMAT0018118,STK4,mir_regulates_mrna,
MIMAT0018181,STK4,mir_regulates_mrna,
MIMAT0018349,STK4,mir_regulates_mrna,
MIMAT0019007,STK4,mir_regulates_mrna,
MIMAT0019064,STK4,mir_regulates_mrna,
MIMAT0019079,STK4,mir_regulates_mrna,
MIMAT0019080,STK4,mir_regulates_mrna,
MIMAT0019705,STK4,mir_regulates_mrna,
MIMAT0019710,STK4,mir_regulates_mrna,
MIMAT0019739,STK4,mir_regulates_mrna,
MIMAT0019755,STK4,mir_regulates_mrna,
MIMAT0019767,STK4,mir_regulates_mrna,
MIMAT0019838,STK4,mir_regulates_mrna,
MIMAT0019841,STK4,mir_regulates_mrna,
MIMAT0019896,STK4,mir_regulates_mrna,
MIMAT0019908,STK4,mir_regulates_mrna,
MIMAT0021043,STK4,mir_regulates_mrna,
MIMAT0022491,STK4,mir_regulates_mrna,
MIMAT0027345,STK4,mir_regulates_mrna,
MIMAT0027399,STK4,mir_regulates_mrna,
MIMAT0027431,STK4,mir_regulates_mrna,
MIMAT0027456,STK4,mir_regulates_mrna,
MIMAT0027458,STK4,mir_regulates_mrna,
MIMAT0027523,STK4,mir_regulates_mrna,
MIMAT0027622,STK4,mir_regulates_mrna,
MIMAT0027630,STK4,mir_regulates_mrna,
MIMAT0027640,STK4,mir_regulates_mrna,
MIMAT0027652,STK4,mir_regulates_mrna,
MIMAT0027680,STK4,mir_regulates_mrna,
MIMAT0028109,STK4,mir_regulates_mrna,
MIMAT0028119,STK4,mir_regulates_mrna,
MIMAT0030415,STK4,mir_regulates_mrna,
MIMAT0000065,STK4,mir_regulates_mrna,
MIMAT0000067,STK4,mir_regulates_mrna,
MIMAT0003385,STK4,mir_regulates_mrna,
MIMAT0005907,STK4,mir_regulates_mrna,
MIMAT0015031,STK4,mir_regulates_mrna,
MIMAT0018089,STK4,mir_regulates_mrna,
MIMAT0022975,STK4,mir_regulates_mrna,
MIMAT0018949,STK4,mir_regulates_mrna,
MIMAT0019069,STK4,mir_regulates_mrna,
MIMAT0019359,STK4,mir_regulates_mrna,
MIMAT0019849,STK4,mir_regulates_mrna,
MIMAT0022469,STK4,mir_regulates_mrna,
MIMAT0025481,STK4,mir_regulates_mrna,
MIMAT0027460,STK4,mir_regulates_mrna,
MIMAT0027470,STK4,mir_regulates_mrna,
MIMAT0027530,STK4,mir_regulates_mrna,
MIMAT0030417,STK4,mir_regulates_mrna,
MIMAT0004945,BRAF,mir_regulates_mrna,
MIMAT0000437,BRAF,mir_regulates_mrna,
MIMAT0000456,RAF1,mir_regulates_mrna,
MIMAT0019777,RAF1,mir_regulates_mrna,
MIMAT0027387,RAF1,mir_regulates_mrna,
MIMAT0028120,RAF1,mir_regulates_mrna,
MIMAT0000087,CASP3,mir_regulates_mrna,
MIMAT0000245,CASP3,mir_regulates_mrna,
MIMAT0000692,CASP3,mir_regulates_mrna,
MIMAT0018107,CASP3,mir_regulates_mrna,
MIMAT0024597,CASP3,mir_regulates_mrna,
MIMAT0000281,CASP3,mir_regulates_mrna,
MIMAT0000737,CASP3,mir_regulates_mrna,
MIMAT0000226,CASP3,mir_regulates_mrna,
MIMAT0000064,MYC,mir_regulates_mrna,
MIMAT0000070,MYC,mir_regulates_mrna,
MIMAT0000075,MYC,mir_regulates_mrna,
MIMAT0000244,MYC,mir_regulates_mrna,
MIMAT0000443,MYC,mir_regulates_mrna,
MIMAT0004602,MYC,mir_regulates_mrna,
MIMAT0000686,MYC,mir_regulates_mrna,
MIMAT0000723,MYC,mir_regulates_mrna,
MIMAT0003291,MYC,mir_regulates_mrna,
MIMAT0005884,MYC,mir_regulates_mrna,
MIMAT0006767,MYC,mir_regulates_mrna,
MIMAT0022292,MYC,mir_regulates_mrna,
MIMAT0000066,MYC,mir_regulates_mrna,
MIMAT0000082,MYC,mir_regulates_mrna,
MIMAT0004551,MYC,mir_regulates_mrna,
MIMAT0000269,MYC,mir_regulates_mrna,
MIMAT0000685,MYC,mir_regulates_mrna,
MIMAT0000762,MYC,mir_regulates_mrna,
MIMAT0031001,MYC,mir_regulates_mrna,
MIMAT0000760,FLT4,mir_regulates_mrna,
MIMAT0000080,PDGFRB,mir_regulates_mrna,
MIMAT0000081,FGF2,mir_regulates_mrna,
MIMAT0000101,FGF2,mir_regulates_mrna,
MIMAT0000104,FGF2,mir_regulates_mrna,
MIMAT0000232,FGF2,mir_regulates_mrna,
MIMAT0004563,FGF2,mir_regulates_mrna,
MIMAT0000426,FGF2,mir_regulates_mrna,
MIMAT0000431,FGF2,mir_regulates_mrna,
MIMAT0000461,FGF2,mir_regulates_mrna,
MIMAT0002874,FGF2,mir_regulates_mrna,
MIMAT0004927,FGF2,mir_regulates_mrna,
MIMAT0004979,FGF2,mir_regulates_mrna,
MIMAT0011778,FGF2,mir_regulates_mrna,
MIMAT0014984,FGF2,mir_regulates_mrna,
MIMAT0015021,FGF2,mir_regulates_mrna,
MIMAT0015026,FGF2,mir_regulates_mrna,
MIMAT0018187,FGF2,mir_regulates_mrna,
MIMAT0025482,FGF2,mir_regulates_mrna,
MIMAT0027562,FGF2,mir_regulates_mrna,
MIMAT0027607,FGF2,mir_regulates_mrna,
MIMAT0028224,FGF2,mir_regulates_mrna,
MIMAT0000069,KRAS,mir_regulates_mrna,
MIMAT0002891,KRAS,mir_regulates_mrna,
MIMAT0000084,KRAS,mir_regulates_mrna,
MIMAT0022693,KRAS,mir_regulates_mrna,
MIMAT0000435,KRAS,mir_regulates_mrna,
MIMAT0004693,KRAS,mir_regulates_mrna,
MIMAT0001635,KRAS,mir_regulates_mrna,
MIMAT0003291,KRAS,mir_regulates_mrna,
MIMAT0003312,KRAS,mir_regulates_mrna,
MIMAT0003880,KRAS,mir_regulates_mrna,
MIMAT0004949,KRAS,mir_regulates_mrna,
MIMAT0015076,KRAS,mir_regulates_mrna,
MIMAT0016868,KRAS,mir_regulates_mrna,
MIMAT0027618,KRAS,mir_regulates_mrna,
MIMAT0027632,KRAS,mir_regulates_mrna,
MIMAT0000438,KRAS,mir_regulates_mrna,
MIMAT0004918,KRAS,mir_regulates_mrna,
MIMAT0025844,KRAS,mir_regulates_mrna,
MIMAT0000063,KRAS,mir_regulates_mrna,
MIMAT0000261,KRAS,mir_regulates_mrna,
MIMAT0000693,KRAS,mir_regulates_mrna,
MIMAT0000252,CACNG5,mir_regulates_mrna,
MIMAT0000075,MAPKAPK5,mir_regulates_mrna,
MIMAT0004498,MAPKAPK5,mir_regulates_mrna,
MIMAT0000093,MAPKAPK5,mir_regulates_mrna,
MIMAT0004517,MAPKAPK5,mir_regulates_mrna,
MIMAT0004589,MAPKAPK5,mir_regulates_mrna,
MIMAT0004612,MAPKAPK5,mir_regulates_mrna,
MIMAT0000684,MAPKAPK5,mir_regulates_mrna,
MIMAT0000715,MAPKAPK5,mir_regulates_mrna,
MIMAT0000718,MAPKAPK5,mir_regulates_mrna,
MIMAT0004689,MAPKAPK5,mir_regulates_mrna,
MIMAT0002175,MAPKAPK5,mir_regulates_mrna,
MIMAT0002834,MAPKAPK5,mir_regulates_mrna,
MIMAT0026612,MAPKAPK5,mir_regulates_mrna,
MIMAT0004784,MAPKAPK5,mir_regulates_mrna,
MIMAT0004802,MAPKAPK5,mir_regulates_mrna,
MIMAT0026622,MAPKAPK5,mir_regulates_mrna,
MIMAT0003330,MAPKAPK5,mir_regulates_mrna,
MIMAT0004920,MAPKAPK5,mir_regulates_mrna,
MIMAT0004952,MAPKAPK5,mir_regulates_mrna,
MIMAT0005582,MAPKAPK5,mir_regulates_mrna,
MIMAT0026737,MAPKAPK5,mir_regulates_mrna,
MIMAT0006767,MAPKAPK5,mir_regulates_mrna,
MIMAT0026917,MAPKAPK5,mir_regulates_mrna,
MIMAT0014984,MAPKAPK5,mir_regulates_mrna,
MIMAT0015003,MAPKAPK5,mir_regulates_mrna,
MIMAT0015073,MAPKAPK5,mir_regulates_mrna,
MIMAT0019218,MAPKAPK5,mir_regulates_mrna,
MIMAT0016886,MAPKAPK5,mir_regulates_mrna,
MIMAT0027032,MAPKAPK5,mir_regulates_mrna,
MIMAT0018109,MAPKAPK5,mir_regulates_mrna,
MIMAT0018118,MAPKAPK5,mir_regulates_mrna,
MIMAT0018181,MAPKAPK5,mir_regulates_mrna,
MIMAT0018201,MAPKAPK5,mir_regulates_mrna,
MIMAT0018206,MAPKAPK5,mir_regulates_mrna,
MIMAT0018945,MAPKAPK5,mir_regulates_mrna,
MIMAT0018957,MAPKAPK5,mir_regulates_mrna,
MIMAT0018974,MAPKAPK5,mir_regulates_mrna,
MIMAT0018985,MAPKAPK5,mir_regulates_mrna,
MIMAT0019006,MAPKAPK5,mir_regulates_mrna,
MIMAT0019007,MAPKAPK5,mir_regulates_mrna,
MIMAT0019018,MAPKAPK5,mir_regulates_mrna,
MIMAT0019769,MAPKAPK5,mir_regulates_mrna,
MIMAT0019849,MAPKAPK5,mir_regulates_mrna,
MIMAT0019921,MAPKAPK5,mir_regulates_mrna,
MIMAT0019953,MAPKAPK5,mir_regulates_mrna,
MIMAT0019954,MAPKAPK5,mir_regulates_mrna,
MIMAT0019960,MAPKAPK5,mir_regulates_mrna,
MIMAT0021081,MAPKAPK5,mir_regulates_mrna,
MIMAT0022486,MAPKAPK5,mir_regulates_mrna,
MIMAT0022492,MAPKAPK5,mir_regulates_mrna,
MIMAT0023711,MAPKAPK5,mir_regulates_mrna,
MIMAT0023714,MAPKAPK5,mir_regulates_mrna,
MIMAT0024618,MAPKAPK5,mir_regulates_mrna,
MIMAT0025468,MAPKAPK5,mir_regulates_mrna,
MIMAT0025478,MAPKAPK5,mir_regulates_mrna,
MIMAT0025482,MAPKAPK5,mir_regulates_mrna,
MIMAT0027443,MAPKAPK5,mir_regulates_mrna,
MIMAT0027447,MAPKAPK5,mir_regulates_mrna,
MIMAT0027460,MAPKAPK5,mir_regulates_mrna,
MIMAT0027476,MAPKAPK5,mir_regulates_mrna,
MIMAT0027498,MAPKAPK5,mir_regulates_mrna,
MIMAT0027599,MAPKAPK5,mir_regulates_mrna,
MIMAT0027615,MAPKAPK5,mir_regulates_mrna,
MIMAT0027659,MAPKAPK5,mir_regulates_mrna,
MIMAT0027666,MAPKAPK5,mir_regulates_mrna,
MIMAT0027668,MAPKAPK5,mir_regulates_mrna,
MIMAT0028109,MAPKAPK5,mir_regulates_mrna,
MIMAT0028230,MAPKAPK5,mir_regulates_mrna,
MIMAT0030415,MAPKAPK5,mir_regulates_mrna,
MIMAT0030429,MAPKAPK5,mir_regulates_mrna,
MIMAT0031180,MAPKAPK5,mir_regulates_mrna,
MIMAT0002816,MAPKAPK5,mir_regulates_mrna,
MIMAT0003328,MAPKAPK5,mir_regulates_mrna,
MIMAT0016915,MAPKAPK5,mir_regulates_mrna,
MIMAT0018072,MAPKAPK5,mir_regulates_mrna,
MIMAT0018934,MAPKAPK5,mir_regulates_mrna,
MIMAT0019853,MAPKAPK5,mir_regulates_mrna,
MIMAT0027514,MAPKAPK5,mir_regulates_mrna,
MIMAT0000103,MAPKAPK5,mir_regulates_mrna,
MIMAT0000447,MAPKAPK5,mir_regulates_mrna,
MIMAT0002836,MAPKAPK5,mir_regulates_mrna,
MIMAT0003270,MAPKAPK5,mir_regulates_mrna,
MIMAT0003320,MAPKAPK5,mir_regulates_mrna,
MIMAT0017989,MAPKAPK5,mir_regulates_mrna,
MIMAT0019050,MAPKAPK5,mir_regulates_mrna,
MIMAT0019692,MAPKAPK5,mir_regulates_mrna,
MIMAT0027470,MAPKAPK5,mir_regulates_mrna,
MIMAT0027537,MAPKAPK5,mir_regulates_mrna,
MIMAT0026472,MAP3K2,mir_regulates_mrna,
MIMAT0000070,MAP3K2,mir_regulates_mrna,
MIMAT0000075,MAP3K2,mir_regulates_mrna,
MIMAT0000103,MAP3K2,mir_regulates_mrna,
MIMAT0000278,MAP3K2,mir_regulates_mrna,
MIMAT0004599,MAP3K2,mir_regulates_mrna,
MIMAT0000680,MAP3K2,mir_regulates_mrna,
MIMAT0001413,MAP3K2,mir_regulates_mrna,
MIMAT0002834,MAP3K2,mir_regulates_mrna,
MIMAT0004784,MAP3K2,mir_regulates_mrna,
MIMAT0003218,MAP3K2,mir_regulates_mrna,
MIMAT0004795,MAP3K2,mir_regulates_mrna,
MIMAT0010497,MAP3K2,mir_regulates_mrna,
MIMAT0004970,MAP3K2,mir_regulates_mrna,
MIMAT0016853,MAP3K2,mir_regulates_mrna,
MIMAT0018105,MAP3K2,mir_regulates_mrna,
MIMAT0018973,MAP3K2,mir_regulates_mrna,
MIMAT0019847,MAP3K2,mir_regulates_mrna,
MIMAT0019923,MAP3K2,mir_regulates_mrna,
MIMAT0019937,MAP3K2,mir_regulates_mrna,
MIMAT0027041,MAP3K2,mir_regulates_mrna,
MIMAT0022301,MAP3K2,mir_regulates_mrna,
MIMAT0025454,MAP3K2,mir_regulates_mrna,
MIMAT0027368,MAP3K2,mir_regulates_mrna,
MIMAT0027378,MAP3K2,mir_regulates_mrna,
MIMAT0027440,MAP3K2,mir_regulates_mrna,
MIMAT0027534,MAP3K2,mir_regulates_mrna,
MIMAT0027553,MAP3K2,mir_regulates_mrna,
MIMAT0027562,MAP3K2,mir_regulates_mrna,
MIMAT0027634,MAP3K2,mir_regulates_mrna,
MIMAT0027651,MAP3K2,mir_regulates_mrna,
MIMAT0000242,MAP3K2,mir_regulates_mrna,
MIMAT0000751,MAP3K2,mir_regulates_mrna,
MIMAT0019201,MAP3K2,mir_regulates_mrna,
MIMAT0018090,MAP3K2,mir_regulates_mrna,
MIMAT0019363,MAP3K2,mir_regulates_mrna,
MIMAT0023715,MAP3K2,mir_regulates_mrna,
MIMAT0027413,MAP3K2,mir_regulates_mrna,
MIMAT0027632,MAP3K2,mir_regulates_mrna,
MIMAT0030990,MAP3K2,mir_regulates_mrna,
MIMAT0001080,MAP3K2,mir_regulates_mrna,
MIMAT0003283,MAP3K2,mir_regulates_mrna,
MIMAT0019215,MAP3K2,mir_regulates_mrna,
MIMAT0019690,MAP3K2,mir_regulates_mrna,
MIMAT0022272,MAP3K2,mir_regulates_mrna,
MIMAT0027370,MAP3K2,mir_regulates_mrna,
MIMAT0027465,MAP3K2,mir_regulates_mrna,
MIMAT0027637,MAP3K2,mir_regulates_mrna,
MIMAT0022844,SOS1,mir_regulates_mrna,
MIMAT0000424,SOS1,mir_regulates_mrna,
MIMAT0015031,SOS1,mir_regulates_mrna,
MIMAT0015002,SOS1,mir_regulates_mrna,
MIMAT0019703,SOS1,mir_regulates_mrna,
MIMAT0019980,SOS1,mir_regulates_mrna,
MIMAT0025841,SOS1,mir_regulates_mrna,
MIMAT0003945,CACNG7,mir_regulates_mrna,
MIMAT0027682,CACNG7,mir_regulates_mrna,
MIMAT0002882,DUSP4,mir_regulates_mrna,
MIMAT0032029,DUSP4,mir_regulates_mrna,
MIMAT0011156,DUSP4,mir_regulates_mrna,
MIMAT0019199,DUSP4,mir_regulates_mrna,
MIMAT0016917,DUSP4,mir_regulates_mrna,
MIMAT0016921,DUSP4,mir_regulates_mrna,
MIMAT0018090,DUSP4,mir_regulates_mrna,
MIMAT0019772,DUSP4,mir_regulates_mrna,
MIMAT0019921,DUSP4,mir_regulates_mrna,
MIMAT0027041,DUSP4,mir_regulates_mrna,
MIMAT0024618,DUSP4,mir_regulates_mrna,
MIMAT0025471,DUSP4,mir_regulates_mrna,
MIMAT0027399,DUSP4,mir_regulates_mrna,
MIMAT0027458,DUSP4,mir_regulates_mrna,
MIMAT0027460,DUSP4,mir_regulates_mrna,
MIMAT0027470,DUSP4,mir_regulates_mrna,
MIMAT0027485,DUSP4,mir_regulates_mrna,
MIMAT0027666,DUSP4,mir_regulates_mrna,
MIMAT0027688,DUSP4,mir_regulates_mrna,
MIMAT0004589,DUSP4,mir_regulates_mrna,
MIMAT0027456,DUSP4,mir_regulates_mrna,
MIMAT0027567,PDGFA,mir_regulates_mrna,
MIMAT0027647,PDGFA,mir_regulates_mrna,
MIMAT0025471,EFNA2,mir_regulates_mrna,
MIMAT0000070,EREG,mir_regulates_mrna,
MIMAT0000086,EREG,mir_regulates_mrna,
MIMAT0000422,EREG,mir_regulates_mrna,
MIMAT0004595,EREG,mir_regulates_mrna,
MIMAT0004612,EREG,mir_regulates_mrna,
MIMAT0000681,EREG,mir_regulates_mrna,
MIMAT0002836,EREG,mir_regulates_mrna,
MIMAT0010497,EREG,mir_regulates_mrna,
MIMAT0011161,EREG,mir_regulates_mrna,
MIMAT0018953,EREG,mir_regulates_mrna,
MIMAT0019954,EREG,mir_regulates_mrna,
MIMAT0022283,EREG,mir_regulates_mrna,
MIMAT0027635,EREG,mir_regulates_mrna,
MIMAT0030986,EREG,mir_regulates_mrna,
MIMAT0004487,DUSP6,mir_regulates_mrna,
MIMAT0000753,DUSP6,mir_regulates_mrna,
MIMAT0022713,DUSP6,mir_regulates_mrna,
MIMAT0022838,DUSP6,mir_regulates_mrna,
MIMAT0021127,DUSP6,mir_regulates_mrna,
MIMAT0033692,DUSP6,mir_regulates_mrna,
MIMAT0000736,DUSP6,mir_regulates_mrna,
MIMAT0004957,DUSP7,mir_regulates_mrna,
MIMAT0005952,DUSP7,mir_regulates_mrna,
MIMAT0015037,DUSP7,mir_regulates_mrna,
MIMAT0018953,DUSP7,mir_regulates_mrna,
MIMAT0019704,DUSP7,mir_regulates_mrna,
MIMAT0022491,DUSP7,mir_regulates_mrna,
MIMAT0027363,DUSP7,mir_regulates_mrna,
MIMAT0027612,DUSP7,mir_regulates_mrna,
MIMAT0027640,DUSP7,mir_regulates_mrna,
MIMAT0027674,DUSP7,mir_regulates_mrna,
MIMAT0028119,DUSP7,mir_regulates_mrna,
MIMAT0031012,DUSP7,mir_regulates_mrna,
MIMAT0000092,EFNA5,mir_regulates_mrna,
MIMAT0002872,EFNA5,mir_regulates_mrna,
MIMAT0016925,EFNA5,mir_regulates_mrna,
MIMAT0025841,EFNA5,mir_regulates_mrna,
MIMAT0025843,EFNA5,mir_regulates_mrna,
MIMAT0027395,EFNA5,mir_regulates_mrna,
MIMAT0027489,EFNA5,mir_regulates_mrna,
MIMAT0027559,EFNA5,mir_regulates_mrna,
MIMAT0027575,EFNA5,mir_regulates_mrna,
MIMAT0030981,EFNA5,mir_regulates_mrna,
MIMAT0004772,ELK4,mir_regulates_mrna,
MIMAT0019898,ELK4,mir_regulates_mrna,
MIMAT0004489,ELK4,mir_regulates_mrna,
MIMAT0000101,ELK4,mir_regulates_mrna,
MIMAT0000104,ELK4,mir_regulates_mrna,
MIMAT0000684,ELK4,mir_regulates_mrna,
MIMAT0000715,ELK4,mir_regulates_mrna,
MIMAT0000717,ELK4,mir_regulates_mrna,
MIMAT0000718,ELK4,mir_regulates_mrna,
MIMAT0022861,ELK4,mir_regulates_mrna,
MIMAT0000724,ELK4,mir_regulates_mrna,
MIMAT0000726,ELK4,mir_regulates_mrna,
MIMAT0004703,ELK4,mir_regulates_mrna,
MIMAT0002820,ELK4,mir_regulates_mrna,
MIMAT0002834,ELK4,mir_regulates_mrna,
MIMAT0002846,ELK4,mir_regulates_mrna,
MIMAT0002854,ELK4,mir_regulates_mrna,
MIMAT0002856,ELK4,mir_regulates_mrna,
MIMAT0002858,ELK4,mir_regulates_mrna,
MIMAT0002867,ELK4,mir_regulates_mrna,
MIMAT0004814,ELK4,mir_regulates_mrna,
MIMAT0018108,ELK4,mir_regulates_mrna,
MIMAT0018355,ELK4,mir_regulates_mrna,
MIMAT0018995,ELK4,mir_regulates_mrna,
MIMAT0019358,ELK4,mir_regulates_mrna,
MIMAT0019750,ELK4,mir_regulates_mrna,
MIMAT0019878,ELK4,mir_regulates_mrna,
MIMAT0019969,ELK4,mir_regulates_mrna,
MIMAT0027453,ELK4,mir_regulates_mrna,
MIMAT0027578,ELK4,mir_regulates_mrna,
MIMAT0027598,ELK4,mir_regulates_mrna,
MIMAT0033692,ELK4,mir_regulates_mrna,
MIMAT0015030,FGF7,mir_regulates_mrna,
MIMAT0002173,FGF9,mir_regulates_mrna,
MIMAT0003291,FGF9,mir_regulates_mrna,
MIMAT0019014,FGF9,mir_regulates_mrna,
MIMAT0027535,FGF9,mir_regulates_mrna,
MIMAT0027567,FGF9,mir_regulates_mrna,
MIMAT0027647,FGF9,mir_regulates_mrna,
MIMAT0027663,FGF9,mir_regulates_mrna,
MIMAT0033692,FGF9,mir_regulates_mrna,
MIMAT0000417,GRB2,mir_regulates_mrna,
MIMAT0000422,GRB2,mir_regulates_mrna,
MIMAT0000732,GRB2,mir_regulates_mrna,
MIMAT0001629,GRB2,mir_regulates_mrna,
MIMAT0003218,GRB2,mir_regulates_mrna,
MIMAT0003222,GRB2,mir_regulates_mrna,
MIMAT0003326,GRB2,mir_regulates_mrna,
MIMAT0022711,GRB2,mir_regulates_mrna,
MIMAT0007881,GRB2,mir_regulates_mrna,
MIMAT0014982,GRB2,mir_regulates_mrna,
MIMAT0015026,GRB2,mir_regulates_mrna,
MIMAT0015048,GRB2,mir_regulates_mrna,
MIMAT0019012,GRB2,mir_regulates_mrna,
MIMAT0019882,GRB2,mir_regulates_mrna,
MIMAT0019885,GRB2,mir_regulates_mrna,
MIMAT0021128,GRB2,mir_regulates_mrna,
MIMAT0024610,GRB2,mir_regulates_mrna,
MIMAT0024613,GRB2,mir_regulates_mrna,
MIMAT0024617,GRB2,mir_regulates_mrna,
MIMAT0027474,GRB2,mir_regulates_mrna,
MIMAT0027483,GRB2,mir_regulates_mrna,
MIMAT0027650,GRB2,mir_regulates_mrna,
