Entrez ID,Gene Symbol,Oncogene Score,LogFC,p-value,Adj p-value,Pathway Matrix Organization,Pathway Degradation Matrix,Pathway Collagen Formation
149466,C1orf210,0,0.28915,0.124974,0.178256,0,0,0
27332,ZNF638,0,1.61307,2.82463e-09,3.02002e-08,0,0,0
375593,STAG3L2,0,-0.042435,0.834469,0.869634,0,0,0
50809,HP1BP3,0,-0.291602,0.438816,0.518141,0,0,0
285527,FRYL,0.0854655,3.167,8.4329e-16,1.41078e-13,0,0,0
26586,CKAP2,0.0951227,-0.39632,1.51739e-05,5.49598e-05,0,0,0
91687,CENPL,0.089777,0.443028,0.0512973,0.0814934,0,0,0
64167,ERAP2,0.0167621,-0.0728532,0.213385,0.284194,0,0,0
79979,TRMT2B,0,0.544525,0.000114059,0.000340524,0,0,0
25819,CCRN4L,0,-0.460277,4.28181e-05,0.000139714,0,0,0
84868,HAVCR2,0.114151,0.0538583,0.702143,0.759333,0,0,0
89122,TRIM4,0.100679,0.64561,0.0167273,0.0299991,0,0,0
645591,LHFPL3-AS1,0,-0.858433,3.0421e-10,4.6118e-09,0,0,0
3707,ITPKB,0,-0.227923,0.1499,0.208814,0,0,0
25796,PGLS,0.00993047,0.269597,0.0704607,0.108121,0,0,0
9054,NFS1,0.00924217,0.409068,0.0251549,0.0431487,0,0,0
124583,CANT1,0.261313,0.472917,0.0409248,0.0666915,0,0,0
55466,DNAJA4,0.0073916,0.988746,7.55714e-05,0.000235045,0,0,0
83548,COG3,0,-0.00918978,0.904449,0.926446,0,0,0
113510,HELQ,0.107302,0.514612,0.000155205,0.000447669,0,0,0
54826,GIN1,0,0.491039,0.000272656,0.000738791,0,0,0
10260,DENND4A,0.00315238,0.438618,0.0016065,0.0036417,0,0,0
84296,GINS4,0.0417984,-0.0205158,0.678098,0.738125,0,0,0
5527,PPP2R5C,0.0168877,3.19383,6.08472e-15,6.36651e-13,0,0,0
51699,VPS29,0,-0.203246,0.214169,0.284971,0,0,0
10097,ACTR2,0.0383319,2.15049,2.48805e-09,2.7049e-08,0,0,0
113451,AZIN2,0.00537512,0.928205,0.00134787,0.00311098,0,0,0
55293,UEVLD,0.0073916,3.06146,3.93059e-11,8.25219e-10,0,0,0
6991,TCTE3,0,-0.74385,8.79693e-05,0.000269654,0,0,0
64581,CLEC7A,0.0205784,0.0406997,0.807196,0.847421,0,0,0
7083,TK1,0.101653,2.25324,6.48129e-08,4.43949e-07,0,0,0
81554,WBSCR16,0,1.02846,8.14593e-08,5.39612e-07,0,0,0
1499,CTNNB1,0.457641,0.206572,0.395823,0.476032,0,0,0
734,OSGIN2,0,1.11326,3.13494e-05,0.000105762,0,0,0
27097,TAF5L,0.104312,0.2466,0.0789527,0.119399,0,0,0
51107,APH1A,0.114687,1.6952,1.67455e-07,1.00899e-06,0,0,0
467,ATF3,0.129957,1.33631,0.0362547,0.0598355,0,0,0
25793,FBXO7,0.00931403,2.45147,1.27455e-08,1.08398e-07,0,0,0
81608,FIP1L1,0.276155,0.0587803,0.578413,0.649943,0,0,0
1762,DMWD,0,0.245865,0.0385524,0.0632824,0,0,0
54065,SMIM11,0,0.0433909,0.424573,0.504212,0,0,0
7705,ZNF146,0.0210282,3.883,3.88349e-16,7.32742e-14,0,0,0
56243,KIAA1217,0.0118155,1.25886,2.40358e-07,1.38488e-06,0,0,0
23063,WAPAL,0,3.32816,1.19145e-16,2.49153e-14,0,0,0
54978,SLC35F6,0.0280881,-0.0772578,0.252895,0.328508,0,0,0
7639,ZNF85,0,0.182968,0.312165,0.391375,0,0,0
554203,JPX,0.0371506,0.685647,0.0116789,0.0217717,0,0,0
166968,MIER3,0.365139,2.57056,8.25733e-13,3.48425e-11,0,0,0
85406,DNAJC14,0.00968094,1.77068,3.29653e-13,1.7429e-11,0,0,0
29923,HILPDA,0.0158272,1.09645,0.00211042,0.00465924,0,0,0
55180,LINS,0,0.238699,0.115247,0.165989,0,0,0
4189,DNAJB9,0.0914503,2.37256,7.52416e-10,9.79001e-09,0,0,0
10491,CRTAP,0.00618353,3.61423,7.19342e-09,6.62932e-08,1,0,1
55634,KRBOX4,0,0.0108461,0.942645,0.956707,0,0,0
84326,C16orf13,0,3.63435,3.29581e-13,1.7429e-11,0,0,0
29068,ZBTB44,0,-0.805865,1.92049e-06,8.64492e-06,0,0,0
81573,ANKRD13C,0,0.718489,3.03815e-05,0.000102716,0,0,0
51105,PHF20L1,0.0864116,1.10384,5.06114e-05,0.000162753,0,0,0
57522,SRGAP1,0.047491,0.358503,0.275608,0.352504,0,0,0
26002,MOXD1,0.330547,0.946083,0.0119739,0.0222545,0,0,0
388558,ZNF808,0,-0.295293,0.0226828,0.0393209,0,0,0
55027,HEATR3,0.0125657,-0.406002,0.104842,0.152704,0,0,0
22900,CARD8,0.00307063,0.29894,0.278369,0.35546,0,0,0
83787,ARMC10,0,-0.423142,0.00414351,0.00859279,0,0,0
51128,SAR1B,0.00576408,3.16507,2.44064e-18,9.64052e-16,0,0,0
140738,TMEM37,0.122516,-1.95237,0.000202635,0.00056713,0,0,0
80321,CEP70,0.0829412,1.43786,4.47281e-07,2.40376e-06,0,0,0
63892,THADA,0,-0.00464972,0.917546,0.936736,0,0,0
5890,RAD51B,0.679766,-1.21157,2.32292e-09,2.55863e-08,0,0,0
81628,TSC22D4,0,-0.57082,0.00105636,0.00250273,0,0,0
118788,PIK3AP1,0.0147481,0.0640509,0.565058,0.637506,0,0,0
80013,FAM188A,0,0.359917,0.216776,0.287848,0,0,0
27069,GHITM,0,2.3146,1.06012e-11,2.85509e-10,0,0,0
79807,GSTCD,0,-0.311781,0.00595085,0.011885,0,0,0
941,CD80,0.0994149,0.111907,0.531139,0.60638,0,0,0
9043,SPAG9,0.0843762,0.333057,0.10351,0.151059,0,0,0
4155,MBP,0.0289066,0.614511,0.0118104,0.021985,0,0,0
220965,FAM13C,0.0132404,-1.27963,0.00926464,0.0176718,0,0,0
90522,YIF1B,0.00277185,2.57493,1.20615e-13,7.54322e-12,0,0,0
79918,SETD6,0.043293,0.101187,0.682397,0.741985,0,0,0
23200,ATP11B,0.0215999,0.0664917,0.776041,0.82218,0,0,0
121665,SPPL3,0.0962078,-1.20817,2.5361e-08,1.96103e-07,0,0,0
79723,SUV39H2,0.0567023,1.24174,3.12414e-05,0.000105448,0,0,0
1727,CYB5R3,0.00791688,3.49649,7.1445e-10,9.38441e-09,0,0,0
10380,BPNT1,0.00462894,2.17477,1.22889e-10,2.14678e-09,0,0,0
2118,ETV4,0.41361,-0.0449178,0.7203,0.774844,0,0,0
5716,PSMD10,0.0844201,2.60759,7.3957e-14,5.00795e-12,0,0,0
150737,TTC30B,0,1.17979,1.93632e-06,8.70793e-06,0,0,0
6511,SLC1A6,0.00147832,-0.00762853,0.885742,0.911802,0,0,0
8189,SYMPK,0.0092898,-0.225789,0.157469,0.218034,0,0,0
3980,LIG3,0.0783079,1.64883,0.000431849,0.00111349,0,0,0
4000,LMNA,0.289717,1.30113,5.45081e-06,2.19266e-05,0,0,0
9939,RBM8A,0.145738,0.769382,0.00052136,0.00132247,0,0,0
153241,CEP120,0.292716,0.0968779,0.483975,0.562403,0,0,0
10618,TGOLN2,0.00813076,-0.808659,0.00550369,0.0110744,0,0,0
100287896,LOC100287896,0,0.265839,0.216677,0.28777,0,0,0
58155,PTBP2,0.00678664,0.0166746,0.802084,0.843703,0,0,0
51008,ASCC1,0.0355897,3.52596,1.74683e-15,2.43529e-13,0,0,0
126295,ZNF57,0,0.178056,0.390507,0.470873,0,0,0
9139,CBFA2T2,0.0519913,0.9859,6.8844e-07,3.51639e-06,0,0,0
9765,ZFYVE16,0.0036958,0.340167,0.038488,0.0631912,0,0,0
114299,PALM2,0,-0.391942,0.0210953,0.0368203,0,0,0
163882,CNST,0,0.106941,0.374257,0.455685,0,0,0
4926,NUMA1,0.310586,-0.864228,0.0110496,0.0206962,0,0,0
79828,METTL8,0.0860808,2.03606,4.30367e-12,1.32438e-10,0,0,0
26088,GGA1,0.0036958,0.812562,2.17084e-06,9.65275e-06,0,0,0
5552,SRGN,0.114054,1.19575,0.00118869,0.00277876,0,0,0
9987,HNRNPDL,0.0252461,2.60577,1.34318e-12,5.17616e-11,0,0,0
55353,LAPTM4B,0.111161,3.86593,3.42404e-11,7.38844e-10,0,0,0
6867,TACC1,0.0408351,-0.70544,0.0374752,0.0616565,0,0,0
11252,PACSIN2,0.0517412,1.19612,9.36754e-05,0.000285483,0,0,0
7298,TYMS,0.62766,1.96957,9.13265e-06,3.47608e-05,0,0,0
125058,TBC1D16,0.0145867,-0.29977,0.182612,0.247777,0,0,0
219970,GLYATL2,0.00221748,-1.06641,0.0136205,0.0249117,0,0,0
6873,TAF2,0.00609807,0.499724,0.00364497,0.00767191,0,0,0
79027,ZNF655,0.0145984,1.02739,0.000293358,0.000789319,0,0,0
79772,MCTP1,0.00291061,-0.801618,3.67378e-07,2.0116e-06,0,0,0
3652,IPP,0.0158364,0.608971,0.0218689,0.0380398,0,0,0
2252,FGF7,0.0634114,-0.734535,0.0116529,0.0217318,0,0,0
4735,SEPT2,0,4.80115,4.97893e-18,1.86317e-15,0,0,0
3632,INPP5A,0.00221748,0.091263,0.296322,0.374818,0,0,0
80725,SRCIN1,0.105707,-0.756111,6.33785e-09,5.97245e-08,0,0,0
54919,HEATR2,0,0.494469,0.000375364,0.00098047,0,0,0
53842,CLDN22,0.00503039,0.550372,0.00262639,0.00569406,0,0,0
4085,MAD2L1,0.0856687,1.06892,0.00168461,0.0038024,0,0,0
146540,ZNF785,0,0.983798,4.26889e-05,0.000139356,0,0,0
84864,MINA,0,0.077183,0.197978,0.266293,0,0,0
57157,PHTF2,0,-0.349343,0.00206839,0.00457336,0,0,0
8622,PDE8B,0.102933,0.558948,0.27636,0.353308,0,0,0
9690,UBE3C,0.0821964,-0.481883,1.40671e-06,6.59661e-06,0,0,0
54751,FBLIM1,0.0199854,0.769296,0.0189543,0.033507,0,0,0
149461,CLDN19,0.0276857,-1.08556,2.85116e-11,6.38481e-10,0,0,0
26269,FBXO8,0.0310371,1.20655,4.01871e-06,1.67289e-05,0,0,0
56907,SPIRE1,0,2.11987,1.18096e-09,1.43532e-08,0,0,0
8605,PLA2G4C,0.0137817,-0.512054,0.00722547,0.0141426,0,0,0
63893,UBE2O,0.0904473,-0.618693,9.23644e-08,6.05543e-07,0,0,0
22801,ITGA11,0.0486716,0.453372,0.0135197,0.0247618,1,0,0
9189,ZBED1,0,0.492843,0.0049641,0.0100885,0,0,0
199704,ZNF585A,0,-0.019949,0.826089,0.862899,0,0,0
55240,STEAP3,0.0832589,-0.046001,0.707347,0.763915,0,0,0
83593,RASSF5,0.0092011,0.108994,0.317297,0.396971,0,0,0
84002,B3GNT5,0.0709765,-0.0134139,0.872309,0.900882,0,0,0
441024,MTHFD2L,0,-0.13031,0.549054,0.622859,0,0,0
6557,SLC12A1,0.010533,-1.40836,7.29443e-11,1.3915e-09,0,0,0
525,ATP6V1B1,0.00443496,-0.312801,0.0129246,0.0237944,0,0,0
57501,KIAA1257,0,-0.227432,0.278884,0.356022,0,0,0
55816,DOK5,0.0084798,-0.304188,0.0140765,0.0256625,0,0,0
57092,PCNP,0,2.04422,2.58438e-12,8.74998e-11,0,0,0
79848,CSPP1,0.0734212,0.217931,0.381318,0.462263,0,0,0
5825,ABCD3,0.00261107,1.51598,0.00303101,0.00648428,0,0,0
1161,ERCC8,0.133936,-0.00736624,0.92002,0.938684,0,0,0
5558,PRIM2,0.586036,-0.0295834,0.622785,0.689398,0,0,0
7072,TIA1,0.00694326,-0.061627,0.488018,0.566037,0,0,0
84105,PCBD2,0,1.84777,7.17195e-10,9.40822e-09,0,0,0
2207,FCER1G,0.00651257,2.47569,2.3893e-07,1.37833e-06,0,0,0
10200,MPHOSPH6,0.00609807,-0.491097,0.00482469,0.00983051,0,0,0
201626,PDE12,0,0.99747,7.62678e-06,2.95996e-05,0,0,0
10257,ABCC4,0.0525726,-0.0647707,0.354539,0.435442,0,0,0
79846,C7orf63,0,1.62506,0.000844633,0.00204177,0,0,0
8796,SCEL,0.0805479,-0.923661,4.80559e-10,6.83355e-09,0,0,0
2530,FUT8,0.106842,1.30438,0.000140299,0.000408738,0,0,0
11168,PSIP1,0.445384,-0.551213,6.22572e-07,3.21458e-06,0,0,0
11259,FILIP1L,0.405241,2.36643,3.85533e-05,0.000127288,0,0,0
57684,ZBTB26,0.0036958,-0.0500118,0.31988,0.39978,0,0,0
252884,ZNF396,0,0.276959,0.186224,0.252248,0,0,0
5743,PTGS2,0.409223,0.0759973,0.712063,0.767784,0,0,0
5933,RBL1,0.0144775,-1.06494,2.56534e-09,2.77831e-08,0,0,0
57541,ZNF398,0.0204576,-0.748488,4.68069e-06,1.91648e-05,0,0,0
3417,IDH1,0.443475,0.733459,0.0113079,0.0211383,0,0,0
4668,NAGA,0,1.48881,4.4052e-07,2.3719e-06,0,0,0
9926,LPGAT1,0,2.52674,4.00651e-06,1.66879e-05,0,0,0
9098,USP32,0.0263031,-0.246356,0.0463979,0.0745091,0,0,0
79858,NEK11,0.0449799,0.755062,0.00494762,0.0100594,0,0,0
6777,STAT5B,0.449247,0.0507508,0.748916,0.799459,0,0,0
57708,MIER1,0.0177566,0.280069,0.030662,0.0514909,0,0,0
51496,CTDSPL2,0,0.0354025,0.774521,0.821028,0,0,0
94104,PAXBP1,0.00147832,0.178421,0.161353,0.222718,0,0,0
55785,FGD6,0.0107178,1.29891,0.000217414,0.000603479,0,0,0
115548,FCHO2,0,-0.799221,0.00147899,0.00337797,0,0,0
9444,QKI,0.556083,2.13368,8.05725e-10,1.03969e-08,0,0,0
10135,NAMPT,0.114132,1.72173,2.41055e-05,8.33408e-05,0,0,0
415117,STX19,0.00406538,-1.01499,2.31571e-11,5.43953e-10,0,0,0
6487,ST3GAL3,0.0633817,-0.711842,2.65687e-05,9.08804e-05,0,0,0
11179,ZNF277,0,-0.53199,9.65956e-07,4.73652e-06,0,0,0
55005,RMND1,0.101641,2.74636,9.33598e-10,1.17902e-08,0,0,0
55197,RPRD1A,0.0750042,0.0184212,0.826126,0.862899,0,0,0
80736,SLC44A4,0.0203249,2.95712,5.0528e-08,3.57112e-07,0,0,0
81893,LOC101060604,0,-1.64255,2.908e-08,2.19605e-07,0,0,0
101927122,LOC101927122,0,-0.574549,3.36228e-05,0.000112816,0,0,0
25912,C1orf43,0,1.57354,2.33004e-07,1.34852e-06,0,0,0
716,C1S,0.0303103,4.94174,1.50259e-08,1.25098e-07,0,0,0
55970,GNG12,0.019446,0.583225,0.00571265,0.0114511,0,0,0
401466,C8orf59,0,-0.0232343,0.904084,0.92623,0,0,0
51735,RAPGEF6,0.0167851,0.62098,0.00115473,0.00270872,0,0,0
22849,CPEB3,0.324585,-0.317839,0.00223828,0.00492014,0,0,0
51776,ZAK,0,-0.445149,0.079389,0.119944,0,0,0
55107,ANO1,0.128759,1.53644,0.000290273,0.000782498,0,0,0
7466,WFS1,0.00893325,0.972222,0.000544462,0.00137445,0,0,0
222967,RSPH10B,0,0.177239,0.0980936,0.144234,0,0,0
85465,EPT1,0,2.37534,1.02125e-08,9.01033e-08,0,0,0
9793,CKAP5,0.0540502,2.84472,7.78201e-13,3.35334e-11,0,0,0
25852,ARMC8,0.0159925,-0.413538,0.000344451,0.000908905,0,0,0
85302,FBF1,0.073916,-0.273497,0.108746,0.157825,0,0,0
56924,PAK6,0.0163847,0.0708855,0.796166,0.83869,0,0,0
23457,ABCB9,0.0266097,-0.690531,2.07405e-08,1.64858e-07,0,0,0
7574,ZNF26,0,1.01511,2.81963e-07,1.59045e-06,0,0,0
8754,ADAM9,0.102563,1.76429,0.000137135,0.000400918,1,1,0
64924,SLC30A5,0.0757433,2.6713,6.41389e-13,2.8681e-11,0,0,0
57693,ZNF317,0,0.115277,0.168006,0.230403,0,0,0
23042,PDXDC1,0.00241287,0.388724,0.030456,0.0512101,0,0,0
3689,ITGB2,0.106262,2.61791,5.14668e-07,2.7126e-06,1,0,0
2113,ETS1,0.117221,-0.00183476,0.992987,0.994655,0,0,0
9583,ENTPD4,0,-0.206699,0.166236,0.228349,0,0,0
55735,DNAJC11,0.0073916,0.156294,0.173277,0.23665,0,0,0
284440,LINC00663,0.0315785,-0.901992,0.0024256,0.00529506,0,0,0
23261,CAMTA1,0.549632,-0.186621,0.57189,0.643631,0,0,0
79983,POF1B,0.0380667,-0.0397757,0.565601,0.637967,0,0,0
113251,LARP4,0.0782683,0.432109,0.00666255,0.0131476,0,0,0
83891,SNX25,0,0.857577,0.000378275,0.000987528,0,0,0
79800,CARF,0.00461975,-0.0855555,0.592361,0.662446,0,0,0
80824,DUSP16,0.0317531,0.0494093,0.569851,0.642048,0,0,0
89846,FGD3,0.0673324,0.971752,0.00557663,0.0112053,0,0,0
57018,CCNL1,0.0258322,2.47256,5.40853e-10,7.50335e-09,0,0,0
247,ALOX15B,0.0572056,0.0705393,0.893068,0.917059,0,0,0
427,ASAH1,0.10018,4.40735,1.8369e-11,4.51136e-10,0,0,0
8609,KLF7,0.0801997,1.25601,2.01268e-07,1.18806e-06,0,0,0
55593,OTUD5,0.0149962,1.1221,9.84533e-07,4.81267e-06,0,0,0
10492,SYNCRIP,0.00147832,1.81456,5.09369e-09,4.93408e-08,0,0,0
23516,SLC39A14,0.0182657,0.0132824,0.890193,0.914965,0,0,0
27125,AFF4,0.515645,-0.994273,3.02109e-11,6.71248e-10,0,0,0
124454,EARS2,0.0191874,-0.391312,1.5969e-07,9.67944e-07,0,0,0
9330,GTF3C3,0.0147832,1.00216,8.66556e-06,3.31409e-05,0,0,0
7109,TRAPPC10,0.00295664,0.422245,0.107003,0.155498,0,0,0
221188,GPR114,0,-0.655978,1.44134e-06,6.73986e-06,0,0,0
79612,NAA16,0,0.0871477,0.332151,0.412325,0,0,0
9649,RALGPS1,0.00776118,-0.503655,2.61081e-06,1.135e-05,0,0,0
25800,SLC39A6,0.113975,6.28328,2.50272e-15,3.17756e-13,0,0,0
10907,TXNL4A,0,0.487471,0.00967708,0.0183673,0,0,0
64135,IFIH1,0.0257587,-0.00236592,0.981655,0.985954,0,0,0
255231,MCOLN2,0.012825,-0.296969,0.0254206,0.0435782,0,0,0
10658,CELF1,0.0646441,2.05492,5.61821e-11,1.12681e-09,0,0,0
8828,NRP2,0.109431,-0.141543,0.229523,0.302262,0,0,0
23122,CLASP2,0.0295664,1.24928,0.000398787,0.00103537,0,0,0
9647,PPM1F,0.0527719,-0.141219,0.146671,0.205121,0,0,0
26140,TTLL3,0,-0.36373,0.0245692,0.042251,0,0,0
79899,PRR5L,0.00277185,0.670756,0.00111354,0.00262177,0,0,0
57180,ACTR3B,0.00406538,0.0339628,0.86449,0.894208,0,0,0
55337,C19orf66,0,0.529458,0.00425771,0.00880264,0,0,0
10283,CWC27,0.0036958,-0.165548,0.2672,0.343854,0,0,0
1580,CYP4B1,0.0779316,1.56314,0.0370097,0.0609753,0,0,0
56731,SLC2A4RG,0.0313668,0.181797,0.400583,0.480822,0,0,0
51319,RSRC1,0,0.612886,0.0140013,0.0255549,0,0,0
9063,PIAS2,0.00913827,0.228701,0.0932554,0.137948,0,0,0
51072,DPY30,0.00361466,2.09608,1.32057e-14,1.20375e-12,0,0,0
23157,SEPT6,0,1.96474,1.54e-08,1.27764e-07,0,0,0
23155,CLCC1,0,2.64446,1.90903e-12,6.83788e-11,0,0,0
29761,USP25,0.00699203,-0.309109,0.000364065,0.000954594,0,0,0
55757,UGGT2,0.135922,-0.047212,0.62742,0.693664,0,0,0
84186,ZCCHC7,0.0349694,0.838478,7.5828e-05,0.00023574,0,0,0
3426,CFI,0.0330349,1.71676,0.00055125,0.0013901,0,0,0
6892,TAPBP,0.00952563,1.16581,4.00989e-05,0.000131901,0,0,0
387036,GUSBP2,0,-0.104304,0.0724593,0.110769,0,0,0
10945,KDELR1,0,-0.218041,0.0181664,0.0322626,0,0,0
5797,PTPRM,0.0616685,-0.376701,0.245098,0.319635,0,0,0
101927774,LINC00824,0.0162125,-0.929873,2.53094e-10,3.9452e-09,0,0,0
4154,MBNL1,0.108403,-0.0651184,0.681634,0.74127,0,0,0
80832,APOL4,0.00425017,0.327468,0.172496,0.235657,0,0,0
64393,ZMAT3,0.0885144,0.231077,0.239804,0.313795,0,0,0
4152,MBD1,0.0229833,1.00584,6.71841e-06,2.64569e-05,0,0,0
7535,ZAP70,0.00857992,0.218254,0.474817,0.553125,0,0,0
10055,SAE1,0.0958109,3.64481,1.98285e-15,2.68214e-13,0,0,0
83871,NARR,0,0.986887,2.65739e-05,9.08804e-05,0,0,0
64092,SAMSN1,0.00818513,0.818178,0.00317088,0.00676519,0,0,0
10432,RBM14,0.0437033,0.171776,0.0897908,0.133503,0,0,0
84816,RTN4IP1,0.0594827,0.0375992,0.667395,0.729018,0,0,0
22914,KLRC4-KLRK1,0,0.307315,0.289598,0.367424,0,0,0
123920,CMTM3,0.0194029,1.83307,2.68568e-08,2.061e-07,0,0,0
445341,TNAP,0,-0.995173,4.70078e-10,6.6979e-09,0,0,0
1525,CXADR,0.0325287,-0.00366298,0.965211,0.973562,0,0,0
6876,TAGLN,0.105057,0.933573,0.0145109,0.0263598,0,0,0
8490,RGS5,0.0405357,3.18481,1.66699e-06,7.64913e-06,0,0,0
51338,MS4A4A,0.015006,0.758353,0.0895779,0.133229,0,0,0
1072,CFL1,0.111958,3.57418,4.79358e-13,2.25711e-11,0,0,0
130340,AP1S3,0.0152416,0.0770111,0.527228,0.602696,0,0,0
8314,BAP1,0.476202,0.534038,0.00193952,0.00431003,0,0,0
57085,AGTRAP,0.0810119,3.79947,4.01926e-16,7.32742e-14,0,0,0
51581,ERVH-6,0,-0.988106,4.50289e-07,2.41627e-06,0,0,0
4069,LYZ,0.0224405,2.77053,0.00107303,0.00253716,0,0,0
79760,GEMIN7,0.00147832,2.09772,3.60175e-10,5.324e-09,0,0,0
246744,STH,0.20912,1.48984,0.000102787,0.000310522,0,0,0
135927,C7orf34,0,-0.622919,1.17515e-08,1.01601e-07,0,0,0
1033,CDKN3,0.0877454,1.14171,0.00974898,0.018489,0,0,0
64783,RBM15,0.279227,2.22303,8.70501e-11,1.61532e-09,0,0,0
57591,MKL1,0,-0.556825,0.017922,0.0318683,0,0,0
26519,TIMM10,0.00461975,-0.118005,0.509646,0.58691,0,0,0
993,CDC25A,0.040373,-0.0436244,0.522962,0.599236,0,0,0
10631,POSTN,0.114671,5.76817,1.41429e-15,2.05216e-13,0,0,0
973,CD79A,0.403371,0.267721,0.198868,0.267388,0,0,0
6009,RHEB,0.0249871,2.42716,1.41923e-09,1.6776e-08,0,0,0
54896,PQLC2,0,0.230012,0.28569,0.363114,0,0,0
3654,IRAK1,0.106745,0.144226,0.274036,0.35103,0,0,0
54464,XRN1,0.0258706,-0.123607,0.0734218,0.112072,0,0,0
57761,TRIB3,0.113578,0.278523,0.0158787,0.028607,0,0,0
79142,PHF23,0.0102279,1.52393,1.27938e-09,1.54342e-08,0,0,0
162967,TMEM192,0,1.34665,2.1382e-07,1.25279e-06,0,0,0
284406,ZFP82,0.0760437,1.24493,8.37981e-06,3.21883e-05,0,0,0
10092,ARPC5,0.00628286,2.66024,2.50576e-13,1.37575e-11,0,0,0
151126,ZNF385B,0.0789402,3.41051,0.000463239,0.00118689,0,0,0
55216,C11orf57,0,0.594208,0.000987629,0.0023556,0,0,0
55218,EXD2,0,0.259237,0.0419849,0.0681769,0,0,0
397,ARHGDIB,0.0841741,4.04667,1.50516e-11,3.79612e-10,0,0,0
387,RHOA,0.44523,4.61456,1.88516e-10,3.0742e-09,0,0,0
83746,L3MBTL2,0.0386327,1.34134,1.82097e-09,2.08153e-08,0,0,0
79875,THSD4,0.373596,0.360572,0.242182,0.316412,0,0,0
84335,AKT1S1,0.0191063,0.0229642,0.685629,0.744702,0,0,0
23241,PACS2,0,-0.0359383,0.802397,0.843816,0,0,0
332,BIRC5,0.127582,-0.0607104,0.468486,0.546997,0,0,0
57488,ESYT2,0.0642094,0.0821163,0.599976,0.66915,0,0,0
10489,LRRC41,0.459289,3.14811,8.04043e-15,7.72416e-13,0,0,0
1316,KLF6,0.394644,0.00755909,0.980401,0.984973,0,0,0
126298,IRGQ,0.00147832,-0.375566,0.00910515,0.0173956,0,0,0
5431,POLR2B,0.00422964,-0.337595,0.00177668,0.00398366,0,0,0
9266,CYTH2,0.00510544,0.321124,0.202858,0.271905,0,0,0
4670,HNRNPM,0.0874842,0.535099,2.44721e-07,1.40603e-06,0,0,0
284454,LOC284454,0,-0.864152,0.0167952,0.0301094,0,0,0
92400,RBM18,0,0.491731,0.0257714,0.0440733,0,0,0
6415,SEPW1,0,0.0348281,0.813712,0.852563,0,0,0
100507463,PSMB8-AS1,0,0.551633,0.154771,0.214675,0,0,0
1645,AKR1C1,0.080244,-1.42875,0.000120942,0.000358664,0,0,0
440944,THUMPD3-AS1,0,2.08175,6.42795e-06,2.5447e-05,0,0,0
79778,MICALL2,0.00258706,-0.166757,0.0224879,0.0390402,0,0,0
5160,PDHA1,0.0896513,-1.00915,1.2526e-08,1.07043e-07,0,0,0
284004,HEXDC,0,-0.523455,0.0948295,0.139956,0,0,0
388591,RNF207,0.00147832,0.937641,0.00420923,0.00870748,0,0,0
389741,GLIDR,0,-1.6074,7.64705e-11,1.44988e-09,0,0,0
6229,RPS24,0.0111593,1.62413,1.30502e-09,1.57052e-08,0,0,0
84445,LZTS2,0.0751403,-0.58364,0.00743965,0.0145,0,0,0
57107,PDSS2,0.00147832,0.0917093,0.720212,0.774808,0,0,0
101927221,KB-431C1.4,0,0.432663,0.0266596,0.0454625,0,0,0
401428,LOC101928605,0,-0.313843,0.338934,0.419245,0,0,0
253039,PSMD5-AS1,0,1.2769,0.000769476,0.00187877,0,0,0
92154,MTSS1L,0,-0.052509,0.611249,0.679272,0,0,0
8751,ADAM15,0.0605538,0.539534,0.00717946,0.0140603,1,1,0
400986,ANKRD36C,0,-0.208286,0.0794898,0.120074,0,0,0
84516,DCTN5,0.124333,0.069036,0.604068,0.672764,0,0,0
10129,FRY,0.0523064,-0.229497,0.29767,0.376188,0,0,0
285343,TCAIM,0,0.358592,0.0231276,0.0400384,0,0,0
100130776,AGAP2-AS1,0.00792543,0.360661,0.118591,0.170185,0,0,0
79810,PTCD2,0,0.546602,0.000325221,0.000865066,0,0,0
54856,GON4L,0.0448792,1.32735,0.000505468,0.0012872,0,0,0
285367,RPUSD3,0,-0.58724,2.51781e-06,1.10164e-05,0,0,0
11335,CBX3,0.0689646,2.45525,5.10635e-09,4.94297e-08,0,0,0
90231,KIAA2013,0,-1.06374,2.53186e-09,2.74832e-08,0,0,0
30811,HUNK,0.101995,-0.152478,0.0902626,0.134163,0,0,0
7431,VIM,0.110517,1.24196,0.00972389,0.0184488,0,0,0
406988,MIR205,0,-1.04592,0.00608567,0.0121287,0,0,0
23196,FAM120A,0.00225944,1.95692,6.50257e-10,8.69865e-09,0,0,0
1604,CD55,0.0816486,1.96953,1.93959e-05,6.85072e-05,0,0,0
3094,HINT1,0.0350204,1.20795,9.34901e-06,3.55367e-05,0,0,0
93010,B3GNT7,0.0169801,-0.667932,0.000368919,0.000965942,0,0,0
23219,FBXO28,0.0685598,0.00246699,0.991011,0.993317,0,0,0
10627,MYL12A,0,0.257557,0.25575,0.331519,0,0,0
339201,ASB16-AS1,0,0.221402,0.142594,0.200167,0,0,0
23002,DAAM1,0.0876222,3.34569,2.65866e-05,9.09021e-05,0,0,0
776,CACNA1D,0.573775,2.67375,7.42931e-07,3.76362e-06,0,0,0
1974,EIF4A2,0.313237,4.67561,1.28072e-13,7.88388e-12,0,0,0
3488,IGFBP5,0.106994,0.18725,0.664467,0.726713,0,0,0
