#node1,node2,node1_string_id,node2_string_id,source,combined_score
DLK1,PROM1,9606.ENSP00000340292,9606.ENSP00000426809,string_interactions_short,0.415
DMD,MBNL1,9606.ENSP00000354923,9606.ENSP00000282486,string_interactions_short,0.454
DMD,PLEC,9606.ENSP00000354923,9606.ENSP00000323856,string_interactions_short,0.902
DMD,LAMB3,9606.ENSP00000354923,9606.ENSP00000375778,string_interactions_short,0.525
DMD,TPM4,9606.ENSP00000354923,9606.ENSP00000494125,string_interactions_short,0.548
DNAJB1,FKBP4,9606.ENSP00000254322,9606.ENSP00000001008,string_interactions_short,0.957
DNAJB1,DNAJC12,9606.ENSP00000254322,9606.ENSP00000225171,string_interactions_short,0.781
DNAJB1,SEC61A1,9606.ENSP00000254322,9606.ENSP00000243253,string_interactions_short,0.681
DNAJB1,FOS,9606.ENSP00000254322,9606.ENSP00000306245,string_interactions_short,0.427
DNAJB1,PGR,9606.ENSP00000254322,9606.ENSP00000325120,string_interactions_short,0.475
DNAJB1,YWHAZ,9606.ENSP00000254322,9606.ENSP00000379287,string_interactions_short,0.523
DNAJB1,HSPD1,9606.ENSP00000254322,9606.ENSP00000340019,string_interactions_short,0.736
DNAJB1,HSPB2,9606.ENSP00000254322,9606.ENSP00000302476,string_interactions_short,0.782
DNAJB1,FKBP5,9606.ENSP00000254322,9606.ENSP00000444810,string_interactions_short,0.936
DNAJB1,DNAJC3,9606.ENSP00000254322,9606.ENSP00000473631,string_interactions_short,0.976
DNAJB1,HSPH1,9606.ENSP00000254322,9606.ENSP00000487365,string_interactions_short,0.99
DNAJB1,STIP1,9606.ENSP00000254322,9606.ENSP00000351646,string_interactions_short,0.997
DNAJB1,HSP90AB1,9606.ENSP00000254322,9606.ENSP00000360609,string_interactions_short,0.999
DNAJC10,SEC61A1,9606.ENSP00000264065,9606.ENSP00000243253,string_interactions_short,0.567
DNAJC10,HSPD1,9606.ENSP00000264065,9606.ENSP00000340019,string_interactions_short,0.466
DNAJC10,ERP27,9606.ENSP00000264065,9606.ENSP00000266397,string_interactions_short,0.511
DNAJC10,DNAJC3,9606.ENSP00000264065,9606.ENSP00000473631,string_interactions_short,0.638
DNAJC10,HSP90AB1,9606.ENSP00000264065,9606.ENSP00000360609,string_interactions_short,0.687
DNAJC10,HSPH1,9606.ENSP00000264065,9606.ENSP00000487365,string_interactions_short,0.693
DNAJC10,P4HB,9606.ENSP00000264065,9606.ENSP00000327801,string_interactions_short,0.703
DNAJC3,SEC61A1,9606.ENSP00000473631,9606.ENSP00000243253,string_interactions_short,0.762
DNAJC3,P4HB,9606.ENSP00000473631,9606.ENSP00000327801,string_interactions_short,0.773
DNAJC3,HSP90AB1,9606.ENSP00000473631,9606.ENSP00000360609,string_interactions_short,0.606
DNAJC3,HSPH1,9606.ENSP00000473631,9606.ENSP00000487365,string_interactions_short,0.729
DNALI1,SCUBE2,9606.ENSP00000296218,9606.ENSP00000310658,string_interactions_short,0.404
DSG2,VAMP3,9606.ENSP00000261590,9606.ENSP00000054666,string_interactions_short,0.583
DSG2,THBS1,9606.ENSP00000261590,9606.ENSP00000260356,string_interactions_short,0.459
DSG2,PSEN1,9606.ENSP00000261590,9606.ENSP00000326366,string_interactions_short,0.482
DSG2,ITGB1,9606.ENSP00000261590,9606.ENSP00000379350,string_interactions_short,0.508
DSG2,PLEC,9606.ENSP00000261590,9606.ENSP00000323856,string_interactions_short,0.673
DUSP5,MAPK1,9606.ENSP00000358596,9606.ENSP00000215832,string_interactions_short,0.888
DUSP5,FOS,9606.ENSP00000358596,9606.ENSP00000306245,string_interactions_short,0.786
DVL3,SFRP1,9606.ENSP00000316054,9606.ENSP00000220772,string_interactions_short,0.702
DVL3,NOTCH2,9606.ENSP00000316054,9606.ENSP00000256646,string_interactions_short,0.921
DVL3,PPP2R5C,9606.ENSP00000316054,9606.ENSP00000412324,string_interactions_short,0.556
DVL3,RHOA,9606.ENSP00000316054,9606.ENSP00000400175,string_interactions_short,0.67
EBF1,FABP4,9606.ENSP00000322898,9606.ENSP00000256104,string_interactions_short,0.625
EBF1,LEP,9606.ENSP00000322898,9606.ENSP00000312652,string_interactions_short,0.589
EBF1,MED23,9606.ENSP00000322898,9606.ENSP00000357047,string_interactions_short,0.499
EBF1,RHOH,9606.ENSP00000322898,9606.ENSP00000371219,string_interactions_short,0.525
EIF2S3,P4HB,9606.ENSP00000253039,9606.ENSP00000327801,string_interactions_short,0.408
EIF2S3,HNRNPC,9606.ENSP00000253039,9606.ENSP00000451291,string_interactions_short,0.448
EIF2S3,GSPT1,9606.ENSP00000253039,9606.ENSP00000398131,string_interactions_short,0.535
EIF2S3,EIF5A,9606.ENSP00000253039,9606.ENSP00000336702,string_interactions_short,0.572
EIF2S3,RPS23,9606.ENSP00000253039,9606.ENSP00000296674,string_interactions_short,0.992
EIF5A,UBE2M,9606.ENSP00000336702,9606.ENSP00000253023,string_interactions_short,0.475
EIF5A,SRSF1,9606.ENSP00000336702,9606.ENSP00000258962,string_interactions_short,0.458
EIF5A,GFM1,9606.ENSP00000336702,9606.ENSP00000264263,string_interactions_short,0.705
EIF5A,RPS23,9606.ENSP00000336702,9606.ENSP00000296674,string_interactions_short,0.981
EIF5A,HSPD1,9606.ENSP00000336702,9606.ENSP00000340019,string_interactions_short,0.44
EIF5A,HSP90AB1,9606.ENSP00000336702,9606.ENSP00000360609,string_interactions_short,0.461
ELF5,KRT14,9606.ENSP00000311010,9606.ENSP00000167586,string_interactions_short,0.469
ELF5,KRT5,9606.ENSP00000311010,9606.ENSP00000252242,string_interactions_short,0.406
ELF5,PGR,9606.ENSP00000311010,9606.ENSP00000325120,string_interactions_short,0.418
ELF5,ESR1,9606.ENSP00000311010,9606.ENSP00000405330,string_interactions_short,0.458
EML4,HIP1,9606.ENSP00000320663,9606.ENSP00000336747,string_interactions_short,0.432
EML4,FGFR3,9606.ENSP00000320663,9606.ENSP00000339824,string_interactions_short,0.48
EML4,FN1,9606.ENSP00000320663,9606.ENSP00000346839,string_interactions_short,0.49
EML4,ZWINT,9606.ENSP00000320663,9606.ENSP00000363055,string_interactions_short,0.519
EML4,PPP2R5C,9606.ENSP00000320663,9606.ENSP00000412324,string_interactions_short,0.526
EML4,PRKAR1A,9606.ENSP00000320663,9606.ENSP00000376475,string_interactions_short,0.608
EML4,MAPRE1,9606.ENSP00000320663,9606.ENSP00000364721,string_interactions_short,0.611
EML4,HSP90AB1,9606.ENSP00000320663,9606.ENSP00000360609,string_interactions_short,0.654
EML4,RET,9606.ENSP00000320663,9606.ENSP00000347942,string_interactions_short,0.822
EML4,TPM4,9606.ENSP00000320663,9606.ENSP00000494125,string_interactions_short,0.831
EML4,JAK1,9606.ENSP00000320663,9606.ENSP00000499900,string_interactions_short,0.924
ENC1,KLHL13,9606.ENSP00000499185,9606.ENSP00000419803,string_interactions_short,0.936
ENO1,GFM1,9606.ENSP00000495530,9606.ENSP00000264263,string_interactions_short,0.576
ENO1,YWHAE,9606.ENSP00000495530,9606.ENSP00000264335,string_interactions_short,0.702
ENO1,RPS23,9606.ENSP00000495530,9606.ENSP00000296674,string_interactions_short,0.434
ENO1,HSPB2,9606.ENSP00000495530,9606.ENSP00000302476,string_interactions_short,0.5
ENO1,FOS,9606.ENSP00000495530,9606.ENSP00000306245,string_interactions_short,0.423
ENO1,PCK1,9606.ENSP00000495530,9606.ENSP00000319814,string_interactions_short,0.962
ENO1,PLEC,9606.ENSP00000495530,9606.ENSP00000323856,string_interactions_short,0.528
ENO1,P4HB,9606.ENSP00000495530,9606.ENSP00000327801,string_interactions_short,0.659
ENO1,EZR,9606.ENSP00000495530,9606.ENSP00000338934,string_interactions_short,0.446
ENO1,HSPD1,9606.ENSP00000495530,9606.ENSP00000340019,string_interactions_short,0.597
ENO1,FN1,9606.ENSP00000495530,9606.ENSP00000346839,string_interactions_short,0.791
ENO1,PNP,9606.ENSP00000495530,9606.ENSP00000354532,string_interactions_short,0.437
ENO1,TAGLN2,9606.ENSP00000495530,9606.ENSP00000357076,string_interactions_short,0.531
ENO1,HSP90AB1,9606.ENSP00000495530,9606.ENSP00000360609,string_interactions_short,0.804
ENO1,PGK1,9606.ENSP00000495530,9606.ENSP00000362413,string_interactions_short,0.996
ENO1,GNB1,9606.ENSP00000495530,9606.ENSP00000367872,string_interactions_short,0.452
ENO1,VDAC1,9606.ENSP00000495530,9606.ENSP00000378487,string_interactions_short,0.747
ENO1,YWHAZ,9606.ENSP00000495530,9606.ENSP00000379287,string_interactions_short,0.794
ENO1,RHOA,9606.ENSP00000495530,9606.ENSP00000400175,string_interactions_short,0.401
ERG28,SQLE,9606.ENSP00000256319,9606.ENSP00000265896,string_interactions_short,0.71
ESR1,SERPINE1,9606.ENSP00000405330,9606.ENSP00000223095,string_interactions_short,0.473
ESR1,MSH6,9606.ENSP00000405330,9606.ENSP00000234420,string_interactions_short,0.577
ESR1,YWHAH,9606.ENSP00000405330,9606.ENSP00000248975,string_interactions_short,0.48
ESR1,FOXA1,9606.ENSP00000405330,9606.ENSP00000250448,string_interactions_short,0.998
ESR1,KRT5,9606.ENSP00000405330,9606.ENSP00000252242,string_interactions_short,0.737
ESR1,NOTCH2,9606.ENSP00000405330,9606.ENSP00000256646,string_interactions_short,0.594
ESR1,RERG,9606.ENSP00000405330,9606.ENSP00000256953,string_interactions_short,0.6
ESR1,TRAM1,9606.ENSP00000405330,9606.ENSP00000262213,string_interactions_short,0.48
ESR1,GPAM,9606.ENSP00000405330,9606.ENSP00000265276,string_interactions_short,0.471
ESR1,SLC39A6,9606.ENSP00000405330,9606.ENSP00000269187,string_interactions_short,0.442
ESR1,NTRK2,9606.ENSP00000405330,9606.ENSP00000277120,string_interactions_short,0.555
ESR1,H2BC5,9606.ENSP00000405330,9606.ENSP00000289316,string_interactions_short,0.633
ESR1,REL,9606.ENSP00000405330,9606.ENSP00000295025,string_interactions_short,0.74
ESR1,SCUBE2,9606.ENSP00000405330,9606.ENSP00000310658,string_interactions_short,0.493
ESR1,PRKDC,9606.ENSP00000405330,9606.ENSP00000313420,string_interactions_short,0.717
ESR1,H2BC4,9606.ENSP00000405330,9606.ENSP00000321744,string_interactions_short,0.631
ESR1,NRIP1,9606.ENSP00000405330,9606.ENSP00000327213,string_interactions_short,0.999
ESR1,FGFR3,9606.ENSP00000405330,9606.ENSP00000339824,string_interactions_short,0.614
ESR1,HSPD1,9606.ENSP00000405330,9606.ENSP00000340019,string_interactions_short,0.44
ESR1,MAOA,9606.ENSP00000405330,9606.ENSP00000340684,string_interactions_short,0.401
ESR1,FN1,9606.ENSP00000405330,9606.ENSP00000346839,string_interactions_short,0.969
ESR1,RET,9606.ENSP00000405330,9606.ENSP00000347942,string_interactions_short,0.67
ESR1,SMC3,9606.ENSP00000405330,9606.ENSP00000354720,string_interactions_short,0.625
ESR1,TAB2,9606.ENSP00000405330,9606.ENSP00000356426,string_interactions_short,0.774
ESR1,MED23,9606.ENSP00000405330,9606.ENSP00000357047,string_interactions_short,0.46
ESR1,MCL1,9606.ENSP00000405330,9606.ENSP00000358022,string_interactions_short,0.653
ESR1,H2BC21,9606.ENSP00000405330,9606.ENSP00000358151,string_interactions_short,0.687
ESR1,H2AC18,9606.ENSP00000405330,9606.ENSP00000358155,string_interactions_short,0.673
ESR1,MAP3K7,9606.ENSP00000405330,9606.ENSP00000358335,string_interactions_short,0.484
ESR1,VAV3,9606.ENSP00000405330,9606.ENSP00000359073,string_interactions_short,0.507
ESR1,RUNX2,9606.ENSP00000405330,9606.ENSP00000360493,string_interactions_short,0.942
ESR1,GNB1,9606.ENSP00000405330,9606.ENSP00000367872,string_interactions_short,0.583
ESR1,XDH,9606.ENSP00000405330,9606.ENSP00000368727,string_interactions_short,0.469
ESR1,GREB1,9606.ENSP00000405330,9606.ENSP00000370896,string_interactions_short,0.983
ESR1,VDAC1,9606.ENSP00000405330,9606.ENSP00000378487,string_interactions_short,0.678
ESR1,TRPS1,9606.ENSP00000405330,9606.ENSP00000379065,string_interactions_short,0.609
ESR1,YWHAZ,9606.ENSP00000405330,9606.ENSP00000379287,string_interactions_short,0.633
ESR1,ITGB1,9606.ENSP00000405330,9606.ENSP00000379350,string_interactions_short,0.411
ESR1,SGK3,9606.ENSP00000405330,9606.ENSP00000379842,string_interactions_short,0.492
ESR1,RHOA,9606.ENSP00000405330,9606.ENSP00000400175,string_interactions_short,0.506
ESR1,PHGDH,9606.ENSP00000405330,9606.ENSP00000493382,string_interactions_short,0.451
ESR1,TOP2A,9606.ENSP00000405330,9606.ENSP00000411532,string_interactions_short,0.498
ESR1,FHL1,9606.ENSP00000405330,9606.ENSP00000498684,string_interactions_short,0.544
ESR1,TBL1XR1,9606.ENSP00000405330,9606.ENSP00000405574,string_interactions_short,0.568
ESR1,H2BC9,9606.ENSP00000405330,9606.ENSP00000479169,string_interactions_short,0.586
ESR1,H2BS1,9606.ENSP00000405330,9606.ENSP00000481622,string_interactions_short,0.587
ESR1,H2BC11,9606.ENSP00000405330,9606.ENSP00000476136,string_interactions_short,0.595
ESR1,RBFOX2,9606.ENSP00000405330,9606.ENSP00000413035,string_interactions_short,0.759
ESR1,MUC1,9606.ENSP00000405330,9606.ENSP00000484824,string_interactions_short,0.839
ESR1,TFAP2A,9606.ENSP00000405330,9606.ENSP00000501092,string_interactions_short,0.879
ESRP1,HNRNPF,9606.ENSP00000405738,9606.ENSP00000400433,string_interactions_short,0.562
ESRP1,RBFOX2,9606.ENSP00000405738,9606.ENSP00000413035,string_interactions_short,0.814
EVL,RHOA,9606.ENSP00000376652,9606.ENSP00000400175,string_interactions_short,0.58
EXOSC7,HNRNPC,9606.ENSP00000265564,9606.ENSP00000451291,string_interactions_short,0.537
EXOSC7,RPS23,9606.ENSP00000265564,9606.ENSP00000296674,string_interactions_short,0.551
EZR,VCAN,9606.ENSP00000338934,9606.ENSP00000265077,string_interactions_short,0.455
EZR,S100P,9606.ENSP00000338934,9606.ENSP00000296370,string_interactions_short,0.432
EZR,MME,9606.ENSP00000338934,9606.ENSP00000418525,string_interactions_short,0.41
EZR,MACF1,9606.ENSP00000338934,9606.ENSP00000354573,string_interactions_short,0.501
EZR,JAK1,9606.ENSP00000338934,9606.ENSP00000499900,string_interactions_short,0.55
EZR,ITGB1,9606.ENSP00000338934,9606.ENSP00000379350,string_interactions_short,0.635
EZR,YWHAZ,9606.ENSP00000338934,9606.ENSP00000379287,string_interactions_short,0.648
EZR,FN1,9606.ENSP00000338934,9606.ENSP00000346839,string_interactions_short,0.689
EZR,TWF1,9606.ENSP00000338934,9606.ENSP00000449428,string_interactions_short,0.835
EZR,RHOA,9606.ENSP00000338934,9606.ENSP00000400175,string_interactions_short,0.897
EZR,HSP90AB1,9606.ENSP00000338934,9606.ENSP00000360609,string_interactions_short,0.927
FABP4,LIPE,9606.ENSP00000256104,9606.ENSP00000244289,string_interactions_short,0.999
FABP4,MED23,9606.ENSP00000256104,9606.ENSP00000357047,string_interactions_short,0.499
FABP4,FABP7,9606.ENSP00000256104,9606.ENSP00000348931,string_interactions_short,0.704
FABP4,PCK1,9606.ENSP00000256104,9606.ENSP00000319814,string_interactions_short,0.805
FABP4,PLIN1,9606.ENSP00000256104,9606.ENSP00000300055,string_interactions_short,0.927
FABP4,LPL,9606.ENSP00000256104,9606.ENSP00000497642,string_interactions_short,0.965
FABP7,LIPE,9606.ENSP00000348931,9606.ENSP00000244289,string_interactions_short,0.64
FAM120A,HNRNPC,9606.ENSP00000277165,9606.ENSP00000451291,string_interactions_short,0.544
FAM189A2,YWHAE,9606.ENSP00000304435,9606.ENSP00000264335,string_interactions_short,0.441
FAM189A2,YWHAZ,9606.ENSP00000304435,9606.ENSP00000379287,string_interactions_short,0.442
FAP,PLAUR,9606.ENSP00000188790,9606.ENSP00000339328,string_interactions_short,0.463
FAP,THY1,9606.ENSP00000188790,9606.ENSP00000284240,string_interactions_short,0.641
FBN1,NID2,9606.ENSP00000325527,9606.ENSP00000216286,string_interactions_short,0.465
FBN1,TGFB1,9606.ENSP00000325527,9606.ENSP00000221930,string_interactions_short,0.882
FBN1,PRRX1,9606.ENSP00000325527,9606.ENSP00000239461,string_interactions_short,0.525
FBN1,SULF1,9606.ENSP00000325527,9606.ENSP00000260128,string_interactions_short,0.408
FBN1,VCAN,9606.ENSP00000325527,9606.ENSP00000265077,string_interactions_short,0.91
FBN1,TNXB,9606.ENSP00000325527,9606.ENSP00000407685,string_interactions_short,0.467
FBN1,ITGBL1,9606.ENSP00000325527,9606.ENSP00000365351,string_interactions_short,0.517
FBN1,SLC2A10,9606.ENSP00000325527,9606.ENSP00000352216,string_interactions_short,0.69
FBN1,ITGB1,9606.ENSP00000325527,9606.ENSP00000379350,string_interactions_short,0.716
FBN1,POSTN,9606.ENSP00000325527,9606.ENSP00000369071,string_interactions_short,0.785
FBN1,FN1,9606.ENSP00000325527,9606.ENSP00000346839,string_interactions_short,0.982
FBN1,MFAP2,9606.ENSP00000325527,9606.ENSP00000364685,string_interactions_short,0.997
FBP1,RANBP9,9606.ENSP00000408025,9606.ENSP00000011619,string_interactions_short,0.54
FGFR1OP,SEPTIN2,9606.ENSP00000355812,9606.ENSP00000479861,string_interactions_short,0.434
FGFR1OP,MAPRE1,9606.ENSP00000355812,9606.ENSP00000364721,string_interactions_short,0.612
FGFR3,MAPK1,9606.ENSP00000339824,9606.ENSP00000215832,string_interactions_short,0.473
FGFR3,KLB,9606.ENSP00000339824,9606.ENSP00000257408,string_interactions_short,0.905
FGFR3,NTRK2,9606.ENSP00000339824,9606.ENSP00000277120,string_interactions_short,0.479
FGFR3,SH3GL3,9606.ENSP00000339824,9606.ENSP00000320092,string_interactions_short,0.675
FGFR3,HSP90AB1,9606.ENSP00000339824,9606.ENSP00000360609,string_interactions_short,0.56
FGFR3,JAK1,9606.ENSP00000339824,9606.ENSP00000499900,string_interactions_short,0.915
FKBP4,MUC1,9606.ENSP00000001008,9606.ENSP00000484824,string_interactions_short,0.476
FKBP4,REL,9606.ENSP00000001008,9606.ENSP00000295025,string_interactions_short,0.485
FKBP4,NRIP1,9606.ENSP00000001008,9606.ENSP00000327213,string_interactions_short,0.499
FKBP4,MAP3K7,9606.ENSP00000001008,9606.ENSP00000358335,string_interactions_short,0.517
FKBP4,HSPH1,9606.ENSP00000001008,9606.ENSP00000487365,string_interactions_short,0.525
FKBP4,YWHAE,9606.ENSP00000001008,9606.ENSP00000264335,string_interactions_short,0.534
FKBP4,FOXA1,9606.ENSP00000001008,9606.ENSP00000250448,string_interactions_short,0.56
FKBP4,PPIF,9606.ENSP00000001008,9606.ENSP00000225174,string_interactions_short,0.68
FKBP4,STIP1,9606.ENSP00000001008,9606.ENSP00000351646,string_interactions_short,0.979
FKBP5,PPIF,9606.ENSP00000444810,9606.ENSP00000225174,string_interactions_short,0.41
FKBP5,HACD3,9606.ENSP00000444810,9606.ENSP00000261875,string_interactions_short,0.416
FKBP5,STIP1,9606.ENSP00000444810,9606.ENSP00000351646,string_interactions_short,0.93
FKBP5,MAP3K7,9606.ENSP00000444810,9606.ENSP00000358335,string_interactions_short,0.595
FN1,MAPK1,9606.ENSP00000346839,9606.ENSP00000215832,string_interactions_short,0.716
FN1,SEMA3G,9606.ENSP00000346839,9606.ENSP00000231721,string_interactions_short,0.471
FN1,KRT5,9606.ENSP00000346839,9606.ENSP00000252242,string_interactions_short,0.628
FN1,SRSF1,9606.ENSP00000346839,9606.ENSP00000258962,string_interactions_short,0.564
FN1,THBS1,9606.ENSP00000346839,9606.ENSP00000260356,string_interactions_short,0.999
FN1,YWHAE,9606.ENSP00000346839,9606.ENSP00000264335,string_interactions_short,0.471
FN1,TIMP3,9606.ENSP00000346839,9606.ENSP00000266085,string_interactions_short,0.751
FN1,TIMP4,9606.ENSP00000346839,9606.ENSP00000287814,string_interactions_short,0.501
FN1,PLEC,9606.ENSP00000346839,9606.ENSP00000323856,string_interactions_short,0.591
FN1,HIP1,9606.ENSP00000346839,9606.ENSP00000336747,string_interactions_short,0.403
FN1,HSPD1,9606.ENSP00000346839,9606.ENSP00000340019,string_interactions_short,0.583
FN1,PRKAR1A,9606.ENSP00000346839,9606.ENSP00000376475,string_interactions_short,0.452
FN1,TOP2A,9606.ENSP00000346839,9606.ENSP00000411532,string_interactions_short,0.453
FN1,PGK1,9606.ENSP00000346839,9606.ENSP00000362413,string_interactions_short,0.483
FN1,SRSF3,9606.ENSP00000346839,9606.ENSP00000362820,string_interactions_short,0.516
FN1,YWHAZ,9606.ENSP00000346839,9606.ENSP00000379287,string_interactions_short,0.576
FN1,HSP90AB1,9606.ENSP00000346839,9606.ENSP00000360609,string_interactions_short,0.577
FN1,TPM4,9606.ENSP00000346839,9606.ENSP00000494125,string_interactions_short,0.625
FN1,NES,9606.ENSP00000346839,9606.ENSP00000357206,string_interactions_short,0.63
FN1,MIA,9606.ENSP00000346839,9606.ENSP00000470129,string_interactions_short,0.752
FN1,ITGA7,9606.ENSP00000346839,9606.ENSP00000452120,string_interactions_short,0.892
FN1,POSTN,9606.ENSP00000346839,9606.ENSP00000369071,string_interactions_short,0.996
FN1,ITGB1,9606.ENSP00000346839,9606.ENSP00000379350,string_interactions_short,0.999
FOLR1,TMED2,9606.ENSP00000377284,9606.ENSP00000262225,string_interactions_short,0.4
FOLR1,NAPA,9606.ENSP00000377284,9606.ENSP00000263354,string_interactions_short,0.503
FOLR1,KDELR1,9606.ENSP00000377284,9606.ENSP00000329471,string_interactions_short,0.4
FOLR1,KDELR3,9606.ENSP00000377284,9606.ENSP00000386918,string_interactions_short,0.41
FOLR1,SAR1B,9606.ENSP00000377284,9606.ENSP00000385432,string_interactions_short,0.499
FOLR1,MUC1,9606.ENSP00000377284,9606.ENSP00000484824,string_interactions_short,0.571
FOS,FOXA1,9606.ENSP00000306245,9606.ENSP00000250448,string_interactions_short,0.802
FOS,SMARCC1,9606.ENSP00000306245,9606.ENSP00000254480,string_interactions_short,0.502
FOS,THBS1,9606.ENSP00000306245,9606.ENSP00000260356,string_interactions_short,0.569
FOS,NTRK2,9606.ENSP00000306245,9606.ENSP00000277120,string_interactions_short,0.606
FOS,H2BC5,9606.ENSP00000306245,9606.ENSP00000289316,string_interactions_short,0.599
FOS,REL,9606.ENSP00000306245,9606.ENSP00000295025,string_interactions_short,0.754
FOS,MAP3K7,9606.ENSP00000306245,9606.ENSP00000358335,string_interactions_short,0.413
FOS,GREB1,9606.ENSP00000306245,9606.ENSP00000370896,string_interactions_short,0.427
FOS,JAK1,9606.ENSP00000306245,9606.ENSP00000499900,string_interactions_short,0.458
FOS,NES,9606.ENSP00000306245,9606.ENSP00000357206,string_interactions_short,0.485
FOS,SH3GL3,9606.ENSP00000306245,9606.ENSP00000320092,string_interactions_short,0.52
FOS,RHOA,9606.ENSP00000306245,9606.ENSP00000400175,string_interactions_short,0.538
FOS,MUC1,9606.ENSP00000306245,9606.ENSP00000484824,string_interactions_short,0.547
FOS,H2BC9,9606.ENSP00000306245,9606.ENSP00000479169,string_interactions_short,0.572
FOS,H2BS1,9606.ENSP00000306245,9606.ENSP00000481622,string_interactions_short,0.575
FOS,H2BC11,9606.ENSP00000306245,9606.ENSP00000476136,string_interactions_short,0.583
FOS,H2BC4,9606.ENSP00000306245,9606.ENSP00000321744,string_interactions_short,0.588
FOS,H2AC18,9606.ENSP00000306245,9606.ENSP00000358155,string_interactions_short,0.658
FOS,H2BC21,9606.ENSP00000306245,9606.ENSP00000358151,string_interactions_short,0.696
FOS,RUNX2,9606.ENSP00000306245,9606.ENSP00000360493,string_interactions_short,0.987
FOXA1,MUC1,9606.ENSP00000250448,9606.ENSP00000484824,string_interactions_short,0.406
FOXA1,TOP2A,9606.ENSP00000250448,9606.ENSP00000411532,string_interactions_short,0.435
FOXA1,XRN2,9606.ENSP00000250448,9606.ENSP00000366396,string_interactions_short,0.51
FOXA1,TRPS1,9606.ENSP00000250448,9606.ENSP00000379065,string_interactions_short,0.526
FOXA1,H2BS1,9606.ENSP00000250448,9606.ENSP00000481622,string_interactions_short,0.534
FOXA1,H2BC9,9606.ENSP00000250448,9606.ENSP00000479169,string_interactions_short,0.534
FOXA1,H2BC11,9606.ENSP00000250448,9606.ENSP00000476136,string_interactions_short,0.535
FOXA1,H2BC5,9606.ENSP00000250448,9606.ENSP00000289316,string_interactions_short,0.538
FOXA1,H2BC4,9606.ENSP00000250448,9606.ENSP00000321744,string_interactions_short,0.55
FOXA1,HSP90AB1,9606.ENSP00000250448,9606.ENSP00000360609,string_interactions_short,0.59
FOXA1,H2AC18,9606.ENSP00000250448,9606.ENSP00000358155,string_interactions_short,0.596
FOXA1,H2BC21,9606.ENSP00000250448,9606.ENSP00000358151,string_interactions_short,0.602
FOXA1,GREB1,9606.ENSP00000250448,9606.ENSP00000370896,string_interactions_short,0.674
FOXA1,TFAP2A,9606.ENSP00000250448,9606.ENSP00000501092,string_interactions_short,0.716
FOXA1,PGR,9606.ENSP00000250448,9606.ENSP00000325120,string_interactions_short,0.887
FOXA1,NRIP1,9606.ENSP00000250448,9606.ENSP00000327213,string_interactions_short,0.902
FRYL,YWHAH,9606.ENSP00000351113,9606.ENSP00000248975,string_interactions_short,0.41
FUS,NAA50,9606.ENSP00000254108,9606.ENSP00000240922,string_interactions_short,0.488
FUS,HSPD1,9606.ENSP00000254108,9606.ENSP00000340019,string_interactions_short,0.416
FUS,YWHAZ,9606.ENSP00000254108,9606.ENSP00000379287,string_interactions_short,0.453
FUS,PICALM,9606.ENSP00000254108,9606.ENSP00000377015,string_interactions_short,0.454
FUS,SMARCC1,9606.ENSP00000254108,9606.ENSP00000254480,string_interactions_short,0.455
FUS,LSM4,9606.ENSP00000254108,9606.ENSP00000469468,string_interactions_short,0.51
FUS,RBM6,9606.ENSP00000254108,9606.ENSP00000266022,string_interactions_short,0.534
FUS,PHGDH,9606.ENSP00000254108,9606.ENSP00000493382,string_interactions_short,0.537
FUS,XRN2,9606.ENSP00000254108,9606.ENSP00000366396,string_interactions_short,0.593
FUS,HNRNPF,9606.ENSP00000254108,9606.ENSP00000400433,string_interactions_short,0.794
FUS,SRSF3,9606.ENSP00000254108,9606.ENSP00000362820,string_interactions_short,0.827
FUS,SRSF1,9606.ENSP00000254108,9606.ENSP00000258962,string_interactions_short,0.868
FUS,HNRNPC,9606.ENSP00000254108,9606.ENSP00000451291,string_interactions_short,0.976
FUS,SRSF10,9606.ENSP00000254108,9606.ENSP00000420195,string_interactions_short,0.985
FXYD1,NDRG3,9606.ENSP00000481244,9606.ENSP00000345292,string_interactions_short,0.447
G0S2,TBL1XR1,9606.ENSP00000355996,9606.ENSP00000405574,string_interactions_short,0.4
GABRP,KRT17,9606.ENSP00000430100,9606.ENSP00000308452,string_interactions_short,0.4
GABRP,KCNN4,9606.ENSP00000430100,9606.ENSP00000496939,string_interactions_short,0.618
GALNT10,MUCL1,9606.ENSP00000297107,9606.ENSP00000311364,string_interactions_short,0.415
GALNT10,MUC1,9606.ENSP00000297107,9606.ENSP00000484824,string_interactions_short,0.497
GALNT16,MUCL1,9606.ENSP00000336729,9606.ENSP00000311364,string_interactions_short,0.404
GALNT16,MUC1,9606.ENSP00000336729,9606.ENSP00000484824,string_interactions_short,0.422
GALNT7,MUCL1,9606.ENSP00000265000,9606.ENSP00000311364,string_interactions_short,0.4
GALNT7,MUC1,9606.ENSP00000265000,9606.ENSP00000484824,string_interactions_short,0.46
GDI2,YWHAE,9606.ENSP00000369538,9606.ENSP00000264335,string_interactions_short,0.716
GDI2,RAB5A,9606.ENSP00000369538,9606.ENSP00000273047,string_interactions_short,0.961
GDI2,TRAPPC11,9606.ENSP00000369538,9606.ENSP00000335371,string_interactions_short,0.461
GDI2,RAB3GAP2,9606.ENSP00000369538,9606.ENSP00000351832,string_interactions_short,0.589
