#node1,node2,node1_string_id,node2_string_id,combined_score
KRT19,KRT38,9606.ENSP00000355124,9606.ENSP00000246646,0.405
KRT19,KRT9,9606.ENSP00000355124,9606.ENSP00000246662,0.552
KRT19,KRT31,9606.ENSP00000355124,9606.ENSP00000251645,0.403
KRT19,KRT33B,9606.ENSP00000355124,9606.ENSP00000251646,0.4
KRT19,MAPK3,9606.ENSP00000355124,9606.ENSP00000263025,0.406
KRT19,KRT24,9606.ENSP00000355124,9606.ENSP00000264651,0.411
KRT19,KRT27,9606.ENSP00000355124,9606.ENSP00000301656,0.432
KRT19,KRT28,9606.ENSP00000355124,9606.ENSP00000305263,0.405
KRT19,KRT25,9606.ENSP00000355124,9606.ENSP00000310573,0.408
KRT19,PGR,9606.ENSP00000355124,9606.ENSP00000325120,0.533
KRT19,KRT36,9606.ENSP00000355124,9606.ENSP00000329165,0.428
KRT19,KRT26,9606.ENSP00000355124,9606.ENSP00000334798,0.41
KRT19,KRT39,9606.ENSP00000355124,9606.ENSP00000347823,0.401
KRT19,KRT35,9606.ENSP00000355124,9606.ENSP00000377558,0.401
KRT19,RAF1,9606.ENSP00000355124,9606.ENSP00000401888,0.405
KRT19,KRT34,9606.ENSP00000355124,9606.ENSP00000377570,0.406
KRT19,KRT40,9606.ENSP00000355124,9606.ENSP00000366984,0.418
KRT20,KRT33A,9606.ENSP00000167588,9606.ENSP00000007735,0.571
KRT20,NRAS,9606.ENSP00000167588,9606.ENSP00000358548,0.407
KRT20,KRT35,9606.ENSP00000167588,9606.ENSP00000377558,0.411
KRT20,KRT37,9606.ENSP00000167588,9606.ENSP00000225550,0.417
KRT20,PIK3CA,9606.ENSP00000167588,9606.ENSP00000263967,0.418
KRT20,KRT33B,9606.ENSP00000167588,9606.ENSP00000251646,0.418
KRT20,KRT25,9606.ENSP00000167588,9606.ENSP00000310573,0.42
KRT20,KRT38,9606.ENSP00000167588,9606.ENSP00000246646,0.42
KRT20,KRT28,9606.ENSP00000167588,9606.ENSP00000305263,0.421
KRT20,KRT32,9606.ENSP00000167588,9606.ENSP00000225899,0.423
KRT20,KRT39,9606.ENSP00000167588,9606.ENSP00000347823,0.426
KRT20,KRT26,9606.ENSP00000167588,9606.ENSP00000334798,0.427
KRT20,KRT23,9606.ENSP00000167588,9606.ENSP00000209718,0.428
KRT20,KRT36,9606.ENSP00000167588,9606.ENSP00000329165,0.442
KRT20,KRT31,9606.ENSP00000167588,9606.ENSP00000251645,0.444
KRT20,KRT34,9606.ENSP00000167588,9606.ENSP00000377570,0.452
KRT20,KRT40,9606.ENSP00000167588,9606.ENSP00000366984,0.469
KRT20,KRT27,9606.ENSP00000167588,9606.ENSP00000301656,0.473
KRT20,KRT24,9606.ENSP00000167588,9606.ENSP00000264651,0.573
KRT20,PGR,9606.ENSP00000167588,9606.ENSP00000325120,0.675
KRT20,KRT9,9606.ENSP00000167588,9606.ENSP00000246662,0.771
KRT23,KRT33A,9606.ENSP00000209718,9606.ENSP00000007735,0.466
KRT23,KRT36,9606.ENSP00000209718,9606.ENSP00000329165,0.42
KRT23,KRT24,9606.ENSP00000209718,9606.ENSP00000264651,0.423
KRT23,KRT35,9606.ENSP00000209718,9606.ENSP00000377558,0.432
KRT23,KRT9,9606.ENSP00000209718,9606.ENSP00000246662,0.438
KRT23,KRT33B,9606.ENSP00000209718,9606.ENSP00000251646,0.442
KRT23,KRT38,9606.ENSP00000209718,9606.ENSP00000246646,0.443
KRT23,KRT32,9606.ENSP00000209718,9606.ENSP00000225899,0.445
KRT23,KRT28,9606.ENSP00000209718,9606.ENSP00000305263,0.447
KRT23,KRT34,9606.ENSP00000209718,9606.ENSP00000377570,0.454
KRT23,KRT27,9606.ENSP00000209718,9606.ENSP00000301656,0.457
KRT23,KRT37,9606.ENSP00000209718,9606.ENSP00000225550,0.458
KRT23,KRT31,9606.ENSP00000209718,9606.ENSP00000251645,0.462
KRT23,KRT26,9606.ENSP00000209718,9606.ENSP00000334798,0.463
KRT23,KRT25,9606.ENSP00000209718,9606.ENSP00000310573,0.468
KRT23,KRT39,9606.ENSP00000209718,9606.ENSP00000347823,0.472
KRT23,KRT40,9606.ENSP00000209718,9606.ENSP00000366984,0.483
KRT24,KRT33A,9606.ENSP00000264651,9606.ENSP00000007735,0.434
KRT24,KRT37,9606.ENSP00000264651,9606.ENSP00000225550,0.432
KRT24,KRT32,9606.ENSP00000264651,9606.ENSP00000225899,0.434
KRT24,KRT38,9606.ENSP00000264651,9606.ENSP00000246646,0.427
KRT24,KRT9,9606.ENSP00000264651,9606.ENSP00000246662,0.414
KRT24,KRT31,9606.ENSP00000264651,9606.ENSP00000251645,0.445
KRT24,KRT33B,9606.ENSP00000264651,9606.ENSP00000251646,0.412
KRT24,KRT35,9606.ENSP00000264651,9606.ENSP00000377558,0.416
KRT24,KRT28,9606.ENSP00000264651,9606.ENSP00000305263,0.422
KRT24,KRT25,9606.ENSP00000264651,9606.ENSP00000310573,0.426
KRT24,KRT26,9606.ENSP00000264651,9606.ENSP00000334798,0.429
KRT24,KRT39,9606.ENSP00000264651,9606.ENSP00000347823,0.431
KRT24,KRT34,9606.ENSP00000264651,9606.ENSP00000377570,0.431
KRT24,KRT40,9606.ENSP00000264651,9606.ENSP00000366984,0.45
KRT24,KRT27,9606.ENSP00000264651,9606.ENSP00000301656,0.462
KRT24,KRT36,9606.ENSP00000264651,9606.ENSP00000329165,0.464
KRT25,KRT33A,9606.ENSP00000310573,9606.ENSP00000007735,0.539
KRT25,KRT37,9606.ENSP00000310573,9606.ENSP00000225550,0.487
KRT25,KRT32,9606.ENSP00000310573,9606.ENSP00000225899,0.506
KRT25,KRT38,9606.ENSP00000310573,9606.ENSP00000246646,0.522
KRT25,KRT9,9606.ENSP00000310573,9606.ENSP00000246662,0.443
KRT25,KRT31,9606.ENSP00000310573,9606.ENSP00000251645,0.549
KRT25,KRT33B,9606.ENSP00000310573,9606.ENSP00000251646,0.592
KRT25,KRT27,9606.ENSP00000310573,9606.ENSP00000301656,0.879
KRT25,KRT28,9606.ENSP00000310573,9606.ENSP00000305263,0.582
KRT25,KRT39,9606.ENSP00000310573,9606.ENSP00000347823,0.472
KRT25,KRT26,9606.ENSP00000310573,9606.ENSP00000334798,0.479
KRT25,KRT36,9606.ENSP00000310573,9606.ENSP00000329165,0.484
KRT25,KRT40,9606.ENSP00000310573,9606.ENSP00000366984,0.505
KRT25,KRT34,9606.ENSP00000310573,9606.ENSP00000377570,0.559
KRT25,KRT35,9606.ENSP00000310573,9606.ENSP00000377558,0.72
KRT26,KRT33A,9606.ENSP00000334798,9606.ENSP00000007735,0.484
KRT26,KRT37,9606.ENSP00000334798,9606.ENSP00000225550,0.505
KRT26,KRT32,9606.ENSP00000334798,9606.ENSP00000225899,0.477
KRT26,KRT38,9606.ENSP00000334798,9606.ENSP00000246646,0.519
KRT26,KRT9,9606.ENSP00000334798,9606.ENSP00000246662,0.438
KRT26,KRT31,9606.ENSP00000334798,9606.ENSP00000251645,0.503
KRT26,KRT33B,9606.ENSP00000334798,9606.ENSP00000251646,0.476
KRT26,KRT27,9606.ENSP00000334798,9606.ENSP00000301656,0.599
KRT26,KRT28,9606.ENSP00000334798,9606.ENSP00000305263,0.484
KRT26,KRT36,9606.ENSP00000334798,9606.ENSP00000329165,0.488
KRT26,KRT34,9606.ENSP00000334798,9606.ENSP00000377570,0.493
KRT26,KRT40,9606.ENSP00000334798,9606.ENSP00000366984,0.5
KRT26,KRT35,9606.ENSP00000334798,9606.ENSP00000377558,0.509
KRT26,KRT39,9606.ENSP00000334798,9606.ENSP00000347823,0.514
KRT27,KRT33A,9606.ENSP00000301656,9606.ENSP00000007735,0.624
KRT27,KRT37,9606.ENSP00000301656,9606.ENSP00000225550,0.493
KRT27,KRT32,9606.ENSP00000301656,9606.ENSP00000225899,0.561
KRT27,KRT38,9606.ENSP00000301656,9606.ENSP00000246646,0.538
KRT27,KRT9,9606.ENSP00000301656,9606.ENSP00000246662,0.436
KRT27,KRT31,9606.ENSP00000301656,9606.ENSP00000251645,0.597
KRT27,KRT33B,9606.ENSP00000301656,9606.ENSP00000251646,0.672
KRT27,KRT39,9606.ENSP00000301656,9606.ENSP00000347823,0.479
KRT27,KRT36,9606.ENSP00000301656,9606.ENSP00000329165,0.494
KRT27,KRT28,9606.ENSP00000301656,9606.ENSP00000305263,0.501
KRT27,KRT40,9606.ENSP00000301656,9606.ENSP00000366984,0.554
KRT27,KRT34,9606.ENSP00000301656,9606.ENSP00000377570,0.636
KRT27,KRT35,9606.ENSP00000301656,9606.ENSP00000377558,0.855
KRT28,KRT33A,9606.ENSP00000305263,9606.ENSP00000007735,0.49
KRT28,KRT37,9606.ENSP00000305263,9606.ENSP00000225550,0.481
KRT28,KRT32,9606.ENSP00000305263,9606.ENSP00000225899,0.447
KRT28,KRT38,9606.ENSP00000305263,9606.ENSP00000246646,0.506
KRT28,KRT9,9606.ENSP00000305263,9606.ENSP00000246662,0.433
KRT28,KRT31,9606.ENSP00000305263,9606.ENSP00000251645,0.489
KRT28,KRT33B,9606.ENSP00000305263,9606.ENSP00000251646,0.47
KRT28,KRT34,9606.ENSP00000305263,9606.ENSP00000377570,0.462
KRT28,KRT36,9606.ENSP00000305263,9606.ENSP00000329165,0.472
KRT28,KRT40,9606.ENSP00000305263,9606.ENSP00000366984,0.482
KRT28,KRT39,9606.ENSP00000305263,9606.ENSP00000347823,0.483
KRT28,KRT35,9606.ENSP00000305263,9606.ENSP00000377558,0.495
KRT31,KRT33A,9606.ENSP00000251645,9606.ENSP00000007735,0.776
KRT31,KRT37,9606.ENSP00000251645,9606.ENSP00000225550,0.473
KRT31,KRT32,9606.ENSP00000251645,9606.ENSP00000225899,0.51
KRT31,KRT38,9606.ENSP00000251645,9606.ENSP00000246646,0.481
KRT31,KRT9,9606.ENSP00000251645,9606.ENSP00000246662,0.468
KRT31,KRT39,9606.ENSP00000251645,9606.ENSP00000347823,0.415
KRT31,KRT40,9606.ENSP00000251645,9606.ENSP00000366984,0.439
KRT31,KRT36,9606.ENSP00000251645,9606.ENSP00000329165,0.473
KRT31,KRT34,9606.ENSP00000251645,9606.ENSP00000377570,0.527
KRT31,KRT33B,9606.ENSP00000251645,9606.ENSP00000251646,0.545
KRT31,KRT35,9606.ENSP00000251645,9606.ENSP00000377558,0.577
KRT32,KRT33A,9606.ENSP00000225899,9606.ENSP00000007735,0.485
KRT32,KRT37,9606.ENSP00000225899,9606.ENSP00000225550,0.551
KRT32,KRT39,9606.ENSP00000225899,9606.ENSP00000347823,0.431
KRT32,KRT40,9606.ENSP00000225899,9606.ENSP00000366984,0.441
KRT32,KRT36,9606.ENSP00000225899,9606.ENSP00000329165,0.462
KRT32,KRT34,9606.ENSP00000225899,9606.ENSP00000377570,0.49
KRT32,KRT9,9606.ENSP00000225899,9606.ENSP00000246662,0.558
KRT32,KRT38,9606.ENSP00000225899,9606.ENSP00000246646,0.558
KRT32,KRT33B,9606.ENSP00000225899,9606.ENSP00000251646,0.605
KRT32,KRT35,9606.ENSP00000225899,9606.ENSP00000377558,0.778
KRT33A,KRT39,9606.ENSP00000007735,9606.ENSP00000347823,0.418
KRT33A,KRT40,9606.ENSP00000007735,9606.ENSP00000366984,0.439
KRT33A,KRT9,9606.ENSP00000007735,9606.ENSP00000246662,0.439
KRT33A,KRT37,9606.ENSP00000007735,9606.ENSP00000225550,0.445
KRT33A,KRT38,9606.ENSP00000007735,9606.ENSP00000246646,0.485
KRT33A,KRT36,9606.ENSP00000007735,9606.ENSP00000329165,0.509
KRT33A,KRT35,9606.ENSP00000007735,9606.ENSP00000377558,0.656
KRT33A,KRT34,9606.ENSP00000007735,9606.ENSP00000377570,0.707
KRT33A,KRT33B,9606.ENSP00000007735,9606.ENSP00000251646,0.711
KRT33B,KRT37,9606.ENSP00000251646,9606.ENSP00000225550,0.542
KRT33B,KRT38,9606.ENSP00000251646,9606.ENSP00000246646,0.703
KRT33B,KRT9,9606.ENSP00000251646,9606.ENSP00000246662,0.443
KRT33B,KRT39,9606.ENSP00000251646,9606.ENSP00000347823,0.42
KRT33B,KRT40,9606.ENSP00000251646,9606.ENSP00000366984,0.439
KRT33B,KRT36,9606.ENSP00000251646,9606.ENSP00000329165,0.528
KRT33B,KRT35,9606.ENSP00000251646,9606.ENSP00000377558,0.722
KRT33B,KRT34,9606.ENSP00000251646,9606.ENSP00000377570,0.855
KRT34,KRT37,9606.ENSP00000377570,9606.ENSP00000225550,0.465
KRT34,KRT38,9606.ENSP00000377570,9606.ENSP00000246646,0.525
KRT34,KRT9,9606.ENSP00000377570,9606.ENSP00000246662,0.433
KRT34,KRT36,9606.ENSP00000377570,9606.ENSP00000329165,0.486
KRT34,KRT39,9606.ENSP00000377570,9606.ENSP00000347823,0.423
KRT34,KRT40,9606.ENSP00000377570,9606.ENSP00000366984,0.424
KRT34,KRT35,9606.ENSP00000377570,9606.ENSP00000377558,0.581
KRT35,KRT37,9606.ENSP00000377558,9606.ENSP00000225550,0.483
KRT35,KRT38,9606.ENSP00000377558,9606.ENSP00000246646,0.691
KRT35,KRT9,9606.ENSP00000377558,9606.ENSP00000246662,0.432
KRT35,KRT36,9606.ENSP00000377558,9606.ENSP00000329165,0.499
KRT35,KRT39,9606.ENSP00000377558,9606.ENSP00000347823,0.426
KRT35,KRT40,9606.ENSP00000377558,9606.ENSP00000366984,0.476
KRT36,KRT37,9606.ENSP00000329165,9606.ENSP00000225550,0.48
KRT36,KRT38,9606.ENSP00000329165,9606.ENSP00000246646,0.497
KRT36,KRT9,9606.ENSP00000329165,9606.ENSP00000246662,0.438
KRT36,KRT39,9606.ENSP00000329165,9606.ENSP00000347823,0.45
KRT36,KRT40,9606.ENSP00000329165,9606.ENSP00000366984,0.466
KRT37,KRT9,9606.ENSP00000225550,9606.ENSP00000246662,0.416
KRT37,KRT40,9606.ENSP00000225550,9606.ENSP00000366984,0.434
KRT37,KRT39,9606.ENSP00000225550,9606.ENSP00000347823,0.441
KRT37,KRT38,9606.ENSP00000225550,9606.ENSP00000246646,0.552
KRT38,KRT9,9606.ENSP00000246646,9606.ENSP00000246662,0.429
KRT38,KRT39,9606.ENSP00000246646,9606.ENSP00000347823,0.44
KRT38,KRT40,9606.ENSP00000246646,9606.ENSP00000366984,0.471
KRT39,KRT9,9606.ENSP00000347823,9606.ENSP00000246662,0.401
KRT39,KRT40,9606.ENSP00000347823,9606.ENSP00000366984,0.464
KRT40,KRT9,9606.ENSP00000366984,9606.ENSP00000246662,0.43
MAP2K1,MAPK1,9606.ENSP00000302486,9606.ENSP00000215832,0.999
MAP2K1,SOS2,9606.ENSP00000302486,9606.ENSP00000216373,0.651
MAP2K1,MAP2K2,9606.ENSP00000302486,9606.ENSP00000262948,0.996
MAP2K1,MAPK3,9606.ENSP00000302486,9606.ENSP00000263025,0.999
MAP2K1,PIK3CA,9606.ENSP00000302486,9606.ENSP00000263967,0.844
MAP2K1,PGR,9606.ENSP00000302486,9606.ENSP00000325120,0.476
MAP2K1,SRC,9606.ENSP00000302486,9606.ENSP00000362680,0.794
MAP2K1,SOS1,9606.ENSP00000302486,9606.ENSP00000384675,0.827
MAP2K1,PRKCD,9606.ENSP00000302486,9606.ENSP00000331602,0.925
MAP2K1,PRKACB,9606.ENSP00000302486,9606.ENSP00000359719,0.925
MAP2K1,PRKACA,9606.ENSP00000302486,9606.ENSP00000309591,0.929
MAP2K1,PRKACG,9606.ENSP00000302486,9606.ENSP00000366488,0.929
MAP2K1,NRAS,9606.ENSP00000302486,9606.ENSP00000358548,0.983
MAP2K1,RAF1,9606.ENSP00000302486,9606.ENSP00000401888,0.999
MAP2K2,MAPK1,9606.ENSP00000262948,9606.ENSP00000215832,0.999
MAP2K2,SOS2,9606.ENSP00000262948,9606.ENSP00000216373,0.535
MAP2K2,SRC,9606.ENSP00000262948,9606.ENSP00000362680,0.716
MAP2K2,SOS1,9606.ENSP00000262948,9606.ENSP00000384675,0.792
MAP2K2,PRKACB,9606.ENSP00000262948,9606.ENSP00000359719,0.914
MAP2K2,PRKACA,9606.ENSP00000262948,9606.ENSP00000309591,0.915
MAP2K2,PRKACG,9606.ENSP00000262948,9606.ENSP00000366488,0.918
MAP2K2,PRKCD,9606.ENSP00000262948,9606.ENSP00000331602,0.924
MAP2K2,NRAS,9606.ENSP00000262948,9606.ENSP00000358548,0.968
MAP2K2,MAPK3,9606.ENSP00000262948,9606.ENSP00000263025,0.99
MAP2K2,RAF1,9606.ENSP00000262948,9606.ENSP00000401888,0.996
MAPK1,RARA,9606.ENSP00000215832,9606.ENSP00000254066,0.444
MAPK1,SOS2,9606.ENSP00000215832,9606.ENSP00000216373,0.524
MAPK1,NCOA3,9606.ENSP00000215832,9606.ENSP00000361066,0.608
MAPK1,PGR,9606.ENSP00000215832,9606.ENSP00000325120,0.662
MAPK1,SOS1,9606.ENSP00000215832,9606.ENSP00000384675,0.772
MAPK1,PRKACG,9606.ENSP00000215832,9606.ENSP00000366488,0.927
MAPK1,PRKACA,9606.ENSP00000215832,9606.ENSP00000309591,0.929
MAPK1,PRKCD,9606.ENSP00000215832,9606.ENSP00000331602,0.929
MAPK1,PRKACB,9606.ENSP00000215832,9606.ENSP00000359719,0.929
MAPK1,SRC,9606.ENSP00000215832,9606.ENSP00000362680,0.932
MAPK1,NRAS,9606.ENSP00000215832,9606.ENSP00000358548,0.959
MAPK1,SHC1,9606.ENSP00000215832,9606.ENSP00000401303,0.962
MAPK1,SP1,9606.ENSP00000215832,9606.ENSP00000329357,0.969
MAPK1,RAF1,9606.ENSP00000215832,9606.ENSP00000401888,0.975
MAPK1,MAPK3,9606.ENSP00000215832,9606.ENSP00000263025,0.994
MAPK3,SOS2,9606.ENSP00000263025,9606.ENSP00000216373,0.505
MAPK3,SHC1,9606.ENSP00000263025,9606.ENSP00000401303,0.78
MAPK3,SOS1,9606.ENSP00000263025,9606.ENSP00000384675,0.814
MAPK3,PRKCD,9606.ENSP00000263025,9606.ENSP00000331602,0.935
MAPK3,SRC,9606.ENSP00000263025,9606.ENSP00000362680,0.944
MAPK3,PRKACG,9606.ENSP00000263025,9606.ENSP00000366488,0.957
MAPK3,PRKACB,9606.ENSP00000263025,9606.ENSP00000359719,0.958
MAPK3,PRKACA,9606.ENSP00000263025,9606.ENSP00000309591,0.959
MAPK3,RAF1,9606.ENSP00000263025,9606.ENSP00000401888,0.962
MAPK3,NRAS,9606.ENSP00000263025,9606.ENSP00000358548,0.97
MAPK3,SP1,9606.ENSP00000263025,9606.ENSP00000329357,0.972
MMP2,POMC,9606.ENSP00000219070,9606.ENSP00000384092,0.529
MMP2,SP1,9606.ENSP00000219070,9606.ENSP00000329357,0.57
MMP2,MMP9,9606.ENSP00000219070,9606.ENSP00000361405,0.918
MMP2,SRC,9606.ENSP00000219070,9606.ENSP00000362680,0.972
MMP9,POMC,9606.ENSP00000361405,9606.ENSP00000384092,0.573
MMP9,SRC,9606.ENSP00000361405,9606.ENSP00000362680,0.97
NCOA1,RARA,9606.ENSP00000385216,9606.ENSP00000254066,0.996
NCOA1,TFF1,9606.ENSP00000385216,9606.ENSP00000291527,0.554
NCOA1,PGR,9606.ENSP00000385216,9606.ENSP00000325120,0.997
NCOA1,SP1,9606.ENSP00000385216,9606.ENSP00000329357,0.848
NCOA1,NCOA3,9606.ENSP00000385216,9606.ENSP00000361066,0.994
NCOA1,SRC,9606.ENSP00000385216,9606.ENSP00000362680,0.672
NCOA1,TGFA,9606.ENSP00000385216,9606.ENSP00000404131,0.44
NCOA1,NCOA2,9606.ENSP00000385216,9606.ENSP00000399968,0.997
NCOA2,RARA,9606.ENSP00000399968,9606.ENSP00000254066,0.992
NCOA2,PGR,9606.ENSP00000399968,9606.ENSP00000325120,0.911
NCOA2,SP1,9606.ENSP00000399968,9606.ENSP00000329357,0.638
NCOA2,NCOA3,9606.ENSP00000399968,9606.ENSP00000361066,0.997
NCOA2,SRC,9606.ENSP00000399968,9606.ENSP00000362680,0.427
NCOA3,RARA,9606.ENSP00000361066,9606.ENSP00000254066,0.948
NCOA3,TFF1,9606.ENSP00000361066,9606.ENSP00000291527,0.809
NCOA3,PRKACA,9606.ENSP00000361066,9606.ENSP00000309591,0.919
NCOA3,PGR,9606.ENSP00000361066,9606.ENSP00000325120,0.986
NCOA3,SP1,9606.ENSP00000361066,9606.ENSP00000329357,0.931
NCOA3,PRKACB,9606.ENSP00000361066,9606.ENSP00000359719,0.919
NCOA3,TGFA,9606.ENSP00000361066,9606.ENSP00000404131,0.514
NCOA3,PRKACG,9606.ENSP00000361066,9606.ENSP00000366488,0.919
NCOA3,SRC,9606.ENSP00000361066,9606.ENSP00000362680,0.975
NOS3,SRC,9606.ENSP00000297494,9606.ENSP00000362680,0.586
NOS3,PRKACB,9606.ENSP00000297494,9606.ENSP00000359719,0.597
NOS3,PRKACA,9606.ENSP00000297494,9606.ENSP00000309591,0.598
NOS3,PRKACG,9606.ENSP00000297494,9606.ENSP00000366488,0.599
NRAS,SOS2,9606.ENSP00000358548,9606.ENSP00000216373,0.966
NRAS,PIK3R2,9606.ENSP00000358548,9606.ENSP00000222254,0.933
NRAS,RARA,9606.ENSP00000358548,9606.ENSP00000254066,0.453
NRAS,PIK3R3,9606.ENSP00000358548,9606.ENSP00000262741,0.923
NRAS,PIK3CA,9606.ENSP00000358548,9606.ENSP00000263967,0.995
NRAS,SHC2,9606.ENSP00000358548,9606.ENSP00000264554,0.557
NRAS,PRKCD,9606.ENSP00000358548,9606.ENSP00000331602,0.667
NRAS,SHC3,9606.ENSP00000358548,9606.ENSP00000364995,0.543
NRAS,TGFA,9606.ENSP00000358548,9606.ENSP00000404131,0.643
NRAS,SHC1,9606.ENSP00000358548,9606.ENSP00000401303,0.691
NRAS,PIK3CB,9606.ENSP00000358548,9606.ENSP00000501150,0.947
NRAS,PIK3CD,9606.ENSP00000358548,9606.ENSP00000366563,0.954
NRAS,PIK3R1,9606.ENSP00000358548,9606.ENSP00000428056,0.956
NRAS,SRC,9606.ENSP00000358548,9606.ENSP00000362680,0.97
NRAS,SOS1,9606.ENSP00000358548,9606.ENSP00000384675,0.992
NRAS,RAF1,9606.ENSP00000358548,9606.ENSP00000401888,0.999
OPRM1,SRC,9606.ENSP00000394624,9606.ENSP00000362680,0.654
OPRM1,POMC,9606.ENSP00000394624,9606.ENSP00000384092,0.999
PGR,PIK3R2,9606.ENSP00000325120,9606.ENSP00000222254,0.912
PGR,PIK3R3,9606.ENSP00000325120,9606.ENSP00000262741,0.911
PGR,PIK3CA,9606.ENSP00000325120,9606.ENSP00000263967,0.961
PGR,PRKACA,9606.ENSP00000325120,9606.ENSP00000309591,0.937
PGR,SP1,9606.ENSP00000325120,9606.ENSP00000329357,0.663
PGR,PIK3CD,9606.ENSP00000325120,9606.ENSP00000366563,0.911
PGR,PIK3CB,9606.ENSP00000325120,9606.ENSP00000501150,0.92
PGR,PIK3R1,9606.ENSP00000325120,9606.ENSP00000428056,0.931
PGR,PRKACB,9606.ENSP00000325120,9606.ENSP00000359719,0.937
PGR,SRC,9606.ENSP00000325120,9606.ENSP00000362680,0.937
PGR,PRKACG,9606.ENSP00000325120,9606.ENSP00000366488,0.937
PIK3CA,PIK3R2,9606.ENSP00000263967,9606.ENSP00000222254,0.999
PIK3CA,PLCB2,9606.ENSP00000263967,9606.ENSP00000260402,0.688
PIK3CA,PIK3R3,9606.ENSP00000263967,9606.ENSP00000262741,0.999
PIK3CA,TGFA,9606.ENSP00000263967,9606.ENSP00000404131,0.6
PIK3CA,SHC1,9606.ENSP00000263967,9606.ENSP00000401303,0.637
PIK3CA,PLCB4,9606.ENSP00000263967,9606.ENSP00000367762,0.703
PIK3CA,PLCB1,9606.ENSP00000263967,9606.ENSP00000338185,0.704
PIK3CA,PLCB3,9606.ENSP00000263967,9606.ENSP00000443631,0.705
PIK3CA,PRKCD,9606.ENSP00000263967,9606.ENSP00000331602,0.918
PIK3CA,SOS1,9606.ENSP00000263967,9606.ENSP00000384675,0.926
PIK3CA,RAF1,9606.ENSP00000263967,9606.ENSP00000401888,0.972
PIK3CA,SRC,9606.ENSP00000263967,9606.ENSP00000362680,0.984
PIK3CA,PIK3CD,9606.ENSP00000263967,9606.ENSP00000366563,0.998
PIK3CA,PIK3CB,9606.ENSP00000263967,9606.ENSP00000501150,0.998
PIK3CA,PIK3R1,9606.ENSP00000263967,9606.ENSP00000428056,0.999
PIK3CB,PIK3R2,9606.ENSP00000501150,9606.ENSP00000222254,0.999
PIK3CB,PLCB2,9606.ENSP00000501150,9606.ENSP00000260402,0.708
PIK3CB,PIK3R3,9606.ENSP00000501150,9606.ENSP00000262741,0.999
PIK3CB,PRKCD,9606.ENSP00000501150,9606.ENSP00000331602,0.966
PIK3CB,PLCB1,9606.ENSP00000501150,9606.ENSP00000338185,0.717
PIK3CB,SRC,9606.ENSP00000501150,9606.ENSP00000362680,0.967
PIK3CB,PIK3CD,9606.ENSP00000501150,9606.ENSP00000366563,0.998
PIK3CB,PLCB4,9606.ENSP00000501150,9606.ENSP00000367762,0.67
PIK3CB,SOS1,9606.ENSP00000501150,9606.ENSP00000384675,0.707
PIK3CB,SHC1,9606.ENSP00000501150,9606.ENSP00000401303,0.631
PIK3CB,RAF1,9606.ENSP00000501150,9606.ENSP00000401888,0.939
PIK3CB,PIK3R1,9606.ENSP00000501150,9606.ENSP00000428056,0.999
PIK3CB,PLCB3,9606.ENSP00000501150,9606.ENSP00000443631,0.702
PIK3CD,PIK3R2,9606.ENSP00000366563,9606.ENSP00000222254,0.999
PIK3CD,PLCB2,9606.ENSP00000366563,9606.ENSP00000260402,0.743
PIK3CD,PIK3R3,9606.ENSP00000366563,9606.ENSP00000262741,0.999
PIK3CD,PRKCD,9606.ENSP00000366563,9606.ENSP00000331602,0.923
PIK3CD,PLCB1,9606.ENSP00000366563,9606.ENSP00000338185,0.683
PIK3CD,SRC,9606.ENSP00000366563,9606.ENSP00000362680,0.967
PIK3CD,SHC1,9606.ENSP00000366563,9606.ENSP00000401303,0.552
PIK3CD,SOS1,9606.ENSP00000366563,9606.ENSP00000384675,0.632
PIK3CD,PLCB4,9606.ENSP00000366563,9606.ENSP00000367762,0.66
PIK3CD,PLCB3,9606.ENSP00000366563,9606.ENSP00000443631,0.702
PIK3CD,RAF1,9606.ENSP00000366563,9606.ENSP00000401888,0.932
PIK3CD,PIK3R1,9606.ENSP00000366563,9606.ENSP00000428056,0.999
PIK3R1,SOS2,9606.ENSP00000428056,9606.ENSP00000216373,0.421
PIK3R1,PIK3R2,9606.ENSP00000428056,9606.ENSP00000222254,0.999
PIK3R1,RARA,9606.ENSP00000428056,9606.ENSP00000254066,0.641
PIK3R1,PLCB2,9606.ENSP00000428056,9606.ENSP00000260402,0.687
PIK3R1,PIK3R3,9606.ENSP00000428056,9606.ENSP00000262741,0.997
PIK3R1,PRKCD,9606.ENSP00000428056,9606.ENSP00000331602,0.934
PIK3R1,PLCB1,9606.ENSP00000428056,9606.ENSP00000338185,0.731
PIK3R1,SRC,9606.ENSP00000428056,9606.ENSP00000362680,0.998
PIK3R1,SHC3,9606.ENSP00000428056,9606.ENSP00000364995,0.416
PIK3R1,PLCB4,9606.ENSP00000428056,9606.ENSP00000367762,0.694
PIK3R1,SOS1,9606.ENSP00000428056,9606.ENSP00000384675,0.927
PIK3R1,SHC1,9606.ENSP00000428056,9606.ENSP00000401303,0.971
PIK3R1,RAF1,9606.ENSP00000428056,9606.ENSP00000401888,0.944
PIK3R1,TGFA,9606.ENSP00000428056,9606.ENSP00000404131,0.498
PIK3R1,PLCB3,9606.ENSP00000428056,9606.ENSP00000443631,0.669
PIK3R2,SOS1,9606.ENSP00000222254,9606.ENSP00000384675,0.613
