symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ASCC2	0.028126250748444194	0.039550357247064925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1343037904133127	No data	No data	No data	0	0	0	0	0	0.346105	No data	-0.5779371207942636	-0.5228114106769374	0	No data	No data	No data	-1	-1
RNF128	0.028125639707045087	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23132270825513643	No data	No data	0	0	0	0	0	0.7663550000000001	No data	No data	-0.24915445255323604	0	No data	No data	0	0.5	0
SLFN5	0.028122061805024575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23129328136942373	No data	No data	No data	0	0	0	0	0	0	No data	-0.14031991174848313	No data	0	No data	No data	0	-1	-1
SLC35F6	0.02808806895603734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.231013703092416	No data	No data	No data	0	0	0	0	0	0.35309999999999986	No data	0.4681742967457254	No data	0	No data	No data	No data	-1	-1
ESF1	0.02808806895603734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.231013703092416	No data	No data	No data	0	0	0	0	0	0.04230500000000035	No data	-0.19779371207942642	No data	-1	No data	No data	No data	-1	-1
PAQR4	0.028085175129331324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.208060654044789	0.09171699368662488	No data	No data	0	0	0	0	0	0.8168500000000002	No data	0.7958080529509102	No data	0	No data	No data	0	0.5	0
COX7B	0.02807969146171867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2198801260128232	0.044258701477869776	No data	No data	0	0	0	0	0	No data	No data	No data	0	-1	No data	No data	-0.25	0.5	-1
ENSG00000260417	0.02807969057288315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23094479407195592	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
TAS2R46	0.02807867018753363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037995674850726316	0.22143748307717967	No data	No data	0	0	0	1	0	0	No data	0.8710424710424711	No data	0	No data	No data	-0.7006474999999999	No data	No data
C8orf76	0.028067536741888187	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2308448334264128	No data	No data	No data	0	0	0	0	0	0	No data	0.677661334804192	No data	0	No data	No data	No data	-1	-1
PAIP1	0.028059939822653004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23078235164999159	No data	No data	No data	1	0	0	0	0	0	No data	0.8243794815223386	-0.04289192819312476	0	No data	No data	0	-1	-1
MAGEB4	0.028057270634813614	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23076039859341116	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.19075249999999996	0.75	0.5
FGF13	0.028046054195538166	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23066814763886576	No data	No data	No data	0	0	0	0	0	0.9795900000000003	No data	No data	-0.7114786299163262	0	No data	No data	0	0.5	-1
GNAI3	0.02802978976120736	0.04413954415937032	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039346632178752144	No data	No data	No data	0	0	0	1	1	0.9152549999999998	No data	0.2526199669056812	0	0	No data	No data	-0.8446325000000001	-1	-1
UBN1	0.028020916045026257	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.230461395894994	No data	No data	No data	0	0	0	0	0	0.3474449999999997	No data	-0.9606177606177606	-0.5055829510709	0	No data	No data	0	-1	-1
LINC00661	0.02801318871305612	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23039784152334103	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
IGHMBP2	0.028001339674199814	0.03982878685996475	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12462581351038231	No data	No data	No data	0	0	0	0	0	0	No data	0.09167126309983442	-0.9692368491307207	0	No data	No data	0	-1	0
GRHL3	0.027993894644612796	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23023915513568705	No data	No data	No data	0	0	0	0	0	0.5514949999999998	No data	-0.7950358521787093	-0.8920692329816462	0	No data	No data	0	0.5	0
TEX101	0.02799321012666826	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23023352523548107	No data	No data	No data	1	1	0	0	0	0	No data	-0.16238279095421948	-0.12612758426523707	0	No data	No data	0	1	0.5
RASA4	0.02793795359895913	0.04064486125901271	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10621901991603046	No data	No data	No data	0	0	0	0	0	0.31507000000000007	No data	0.7915057915057915	0	0	No data	No data	-0.9937725000000001	0.75	-1
DRD1	0.027934896638025203	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22975391893101224	No data	No data	1	1	0	1	1	0	0.5515700000000002	No data	-0.9222283507997794	-0.8082857508580255	0	-1	No data	0	0.75	0.5
TGM1	0.027923176420304632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22965752459002298	No data	No data	No data	1	0	1	1	0	0.522645	No data	-0.21081081081081077	-0.615145915194939	0	No data	No data	0	1	0
PLP1	0.027922124769078675	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21908947325857867	0.042237607597546085	No data	No data	1	0	0	0	0	1	No data	No data	-0.8782300539799395	0	No data	No data	0	1	0
SEC14L3	0.027903279028694987	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22949387609838695	No data	No data	No data	No data	No data	0	0	0	0.85	No data	0.4268063982349697	No data	0	No data	No data	-0.43125	0.5	0.5
DHX36	0.027895682109459797	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22943139432196577	No data	No data	No data	0	0	0	0	0	0.5882950000000001	No data	-0.7940430226144513	No data	-1	No data	No data	0	-1	-1
LINC01934	0.0278884958345076	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22937228993886463	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
RGS6	0.02787780303469868	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22928434572012357	No data	No data	No data	0	0	0	0	0	0.887755	No data	-0.4864864864864865	-0.5716429955725768	0	No data	No data	-0.27550999999999987	0.5	0
DVL3	0.027874863537219255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2292601694693811	No data	No data	No data	1	0	0	0	0	0.9092199999999998	No data	-0.6489795918367347	-0.855496864713485	0	No data	No data	-0.2597774999999999	-1	-1
THRB-IT1	0.027869245949267814	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22921396694128487	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
MTR	0.02786779068265946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2292019979259457	No data	No data	No data	0	0	1	1	0	0.5573099999999996	No data	-0.5378929950358522	-0.43423810300908944	0	-1	No data	0	-1	-1
ENSG00000272256	0.027862331612712208	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2291570991482501	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
AGFG1	0.027861653433873944	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2291515213847865	No data	No data	No data	0	0	0	0	0	0.839855	No data	-0.8984004412575841	0	0	No data	No data	0	-1	-1
NADK	0.027853145890295024	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22908155006887077	No data	No data	No data	0	0	1	1	0	0.5403599999999997	No data	-0.5341423055708769	No data	0	No data	No data	No data	-1	-1
MAP2K6	0.02783849710800567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22896106939617822	No data	No data	No data	0	0	1	1	1	0.8952100000000002	No data	-0.5222283507997794	No data	0	-1	No data	-0.4835325000000001	0.5	0
ENSG00000285486	0.02783297915750832	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22891568634831297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
TFDP1	0.02783278359199047	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22891407789617818	No data	No data	No data	0	0	0	0	0	0.7439050000000001	No data	-0.92719249862107	No data	0	No data	No data	-0.3597549999999998	0.5	-1
GOLGB1	0.027808622611573106	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22871536300533626	No data	No data	No data	0	0	0	0	0	0	No data	-0.6933259790402648	-0.08463834353691274	0	No data	No data	No data	-1	-1
ENSG00000259447	0.027807083372611507	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22870270334927306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
TMPRSS7	0.02779035185087466	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2285650929353692	No data	No data	No data	1	0	0	0	0	0.40095000000000025	No data	0.14682846111417547	No data	0	No data	No data	0	0.5	1
SLC38A7	0.02778668179699432	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22853490813559627	No data	No data	No data	1	0	0	0	0	0.7510800000000003	No data	-0.26541643684500826	-0.6605159725817741	0	No data	No data	0	0.5	-1
TYRP1	0.027786426727743816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2285328102878519	No data	No data	0.5	0	0	0	0	0	0.2644300000000001	No data	0.6027578599007171	-0.7587213577331899	0	No data	No data	0	0.75	0
HIPK2	0.02777718538767227	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2284568037743815	No data	No data	No data	0	0	1	1	0	0.8372300000000003	1	-0.8596800882515168	-0.8114874109990888	No data	No data	No data	-0.10475749999999984	1	-1
ARHGEF40	0.0277257372660128	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21581543315212548	0.04887291741873682	No data	No data	1	0	0	0	0	0.3219200000000001	No data	-0.40772200772200773	0	0	No data	No data	0	-1	-1
CLDN19	0.027685749917640435	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17528671331135076	0.1838831034204262	No data	No data	1	0	0	0	0	0.4866050000000001	No data	0.45791505791505793	-0.8197112126697822	0	No data	No data	0	0.5	0.5
C18orf15	0.02766956904835886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22757170024174095	No data	No data	0	0	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
KCNRG	0.02766043913447701	0.045499322033275225	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6819635962493105	No data	0	No data	No data	0	1	0.5
PCA3	0.027654725785924882	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04362972023437036	0.21654218998510363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
