source,target,type,subtype,final_layer_mean_attn,final_layer_max_attn
MIMAT0000066,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000082,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0004551,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000269,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000685,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000762,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0031001,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000760,FLT4,mir_regulates_mrna,,1.0,1.0
MIMAT0000080,PDGFRB,mir_regulates_mrna,,1.0,1.0
MIMAT0000081,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000101,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000104,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000232,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0004563,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000426,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000431,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000461,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0002874,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0004927,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0004979,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0011778,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0014984,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0015021,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0015026,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0018187,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0025482,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027562,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027607,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0028224,FGF2,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000069,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0002891,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000084,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0022693,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000435,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0004693,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0001635,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0003291,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0003312,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0003880,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0004949,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0015076,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0016868,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0027618,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0027632,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000438,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0004918,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0025844,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000063,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000261,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000693,KRAS,mir_regulates_mrna,,0.0476190485060215,0.0476190485060215
MIMAT0000252,CACNG5,mir_regulates_mrna,,1.0,1.0
MIMAT0000075,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004498,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0000093,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004517,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004589,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004612,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0000684,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0000715,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0000718,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004689,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0002175,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0002834,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0026612,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004784,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004802,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0026622,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0003330,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004920,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0004952,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0005582,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0026737,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0006767,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0026917,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0014984,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0015003,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0015073,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0019218,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0016886,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0027032,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0018109,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0018118,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0018181,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0018201,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0018206,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
MIMAT0018945,MAPKAPK5,mir_regulates_mrna,,0.011363636702299118,0.011363636702299118
