layer,source,target,edge_type,edge_subtype,mean_attention,head_1_attention,head_2_attention,head_3_attention,head_4_attention
1,RASGRP2,RASGRP2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RASGRP4,RASGRP4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RASGRP3,RASGRP3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:efe09158,fu:efe09158,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,SOS1,SOS1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,SOS2,SOS2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:04fa405b,fu:04fa405b,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,GNA12,GNA12,self_loop,self_loop,0.5038714408874512,0.49735692143440247,0.5198655724525452,0.4982398748397827,0.5000233054161072
1,GNG12,GNG12,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:a285ab6b,fu:a285ab6b,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,GRB2,GRB2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:0c1f15f6,fu:0c1f15f6,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CSF1R,CSF1R,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,EGFR,EGFR,self_loop,self_loop,0.3359169065952301,0.32821154594421387,0.34739720821380615,0.33584463596343994,0.33221423625946045
1,EPHA2,EPHA2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,ERBB2,ERBB2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,ERBB3,ERBB3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,ERBB4,ERBB4,self_loop,self_loop,0.5031665563583374,0.49451375007629395,0.515242338180542,0.5042345523834229,0.49867570400238037
1,FGFR1,FGFR1,self_loop,self_loop,0.5038551688194275,0.4935614764690399,0.520931601524353,0.5015714168548584,0.4993562400341034
1,FGFR3,FGFR3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,FGFR2,FGFR2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,FGFR4,FGFR4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,FLT1,FLT1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,FLT3,FLT3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,FLT4,FLT4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,IGF1R,IGF1R,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,INSR,INSR,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,KDR,KDR,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,KIT,KIT,self_loop,self_loop,0.3357298970222473,0.3261452615261078,0.3493291139602661,0.33513256907463074,0.3323126435279846
1,MET,MET,self_loop,self_loop,0.33580124378204346,0.32722097635269165,0.3488529324531555,0.33473438024520874,0.33239680528640747
1,NGFR,NGFR,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NTRK1,NTRK1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NTRK2,NTRK2,self_loop,self_loop,0.5033228993415833,0.4924914240837097,0.5186287760734558,0.5028545260429382,0.49931687116622925
1,PDGFRA,PDGFRA,self_loop,self_loop,0.5025168657302856,0.4920539855957031,0.5162527561187744,0.5030714273452759,0.4986893832683563
1,PDGFRB,PDGFRB,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RET,RET,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,TEK,TEK,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:07f10241,fu:07f10241,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNG3,CACNG3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNG2,CACNG2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNG5,CACNG5,self_loop,self_loop,0.5058268308639526,0.5014767646789551,0.5235977172851562,0.4996652901172638,0.498567670583725
1,CACNG4,CACNG4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA2D3,CACNA2D3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNG8,CACNG8,self_loop,self_loop,0.5074346661567688,0.49645087122917175,0.5290610790252686,0.5044213533401489,0.49980539083480835
1,CACNG7,CACNG7,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
